date,IDHM 2010,CodMunIBGE
2010-01-01,0.666,3146909
2010-01-01,0.744,3147006
2010-01-01,0.725,3147105
2010-01-01,0.715,3147204
2010-01-01,0.729,3147303
2010-01-01,0.694,3147402
2010-01-01,0.642,3147501
2010-01-01,0.715,3147600
2010-01-01,0.687,3147709
2010-01-01,0.648,3147808
2010-01-01,0.756,3147907
2010-01-01,0.614,3147956
2010-01-01,0.765,3148004
2010-01-01,0.729,3148103
2010-01-01,0.682,3148202
2010-01-01,0.637,3148301
2010-01-01,0.625,3148400
2010-01-01,0.627,3148509
2010-01-01,0.627,3148608
2010-01-01,0.627,3148707
2010-01-01,0.573,3148756
2010-01-01,0.624,3148806
2010-01-01,0.708,3148905
2010-01-01,0.655,3149002
2010-01-01,0.675,3149101
2010-01-01,0.614,3149150
2010-01-01,0.729,3149200
2010-01-01,0.757,3149309
2010-01-01,0.637,3149408
2010-01-01,0.694,3149507
2010-01-01,0.674,3149606
2010-01-01,0.703,3149705
2010-01-01,0.723,3149804
2010-01-01,0.744,3149903
2010-01-01,0.651,3149952
2010-01-01,0.656,3150000
2010-01-01,0.629,3150109
2010-01-01,0.612,3150158
2010-01-01,0.639,3150208
2010-01-01,0.678,3150307
2010-01-01,0.626,3150406
2010-01-01,0.686,3150505
2010-01-01,0.619,3150539
2010-01-01,0.594,3150570
2010-01-01,0.646,3150604
2010-01-01,0.723,3150703
2010-01-01,0.6,3150802
2010-01-01,0.685,3150901
2010-01-01,0.717,3151008
2010-01-01,0.709,3151107
2010-01-01,0.731,3151206
2010-01-01,0.684,3151305
2010-01-01,0.725,3151404
2010-01-01,0.737,3151503
2010-01-01,0.712,3151602
2010-01-01,0.691,3151701
2010-01-01,0.779,3151800
2010-01-01,0.626,3151909
2010-01-01,0.689,3152006
2010-01-01,0.717,3152105
2010-01-01,0.606,3152131
2010-01-01,0.595,3152170
2010-01-01,0.651,3152204
2010-01-01,0.634,3152303
2010-01-01,0.624,3152402
2010-01-01,0.774,3152501
2010-01-01,0.71,3152600
2010-01-01,0.689,3152709
2010-01-01,0.695,3152808
2010-01-01,0.729,3152907
2010-01-01,0.721,3153004
2010-01-01,0.632,3153103
2010-01-01,0.614,3153202
2010-01-01,0.595,3153301
2010-01-01,0.701,3153400
2010-01-01,0.66,3153509
2010-01-01,0.69,3153608
2010-01-01,0.683,3153707
2010-01-01,0.682,3153806
2010-01-01,0.73,3153905
2010-01-01,0.655,3154002
2010-01-01,0.692,3154101
2010-01-01,0.629,3154150
2010-01-01,0.685,3154200
2010-01-01,0.67,3154309
2010-01-01,0.683,3154408
2010-01-01,0.632,3154457
2010-01-01,0.627,3154507
2010-01-01,0.684,3154606
2010-01-01,0.737,3154705
2010-01-01,0.673,3154804
2010-01-01,0.65,3154903
2010-01-01,0.664,3155009
2010-01-01,0.605,3155108
2010-01-01,0.602,3155207
2010-01-01,0.648,3155306
2010-01-01,0.707,3155405
2010-01-01,0.709,3155504
2010-01-01,0.624,3155603
2010-01-01,0.685,3155702
2010-01-01,0.714,3155801
2010-01-01,0.679,3155900
2010-01-01,0.558,3156007
2010-01-01,0.653,3156106
2010-01-01,0.684,3156205
2010-01-01,0.668,3156304
2010-01-01,0.708,3156403
2010-01-01,0.662,3156452
2010-01-01,0.582,3156502
2010-01-01,0.609,3156601
2010-01-01,0.731,3156700
2010-01-01,0.638,3156809
2010-01-01,0.732,3156908
2010-01-01,0.679,3157005
2010-01-01,0.608,3157104
2010-01-01,0.707,3157203
2010-01-01,0.613,3157252
2010-01-01,0.606,3157278
2010-01-01,0.637,3157302
2010-01-01,0.706,3157336
2010-01-01,0.577,3157377
2010-01-01,0.625,3157401
2010-01-01,0.607,3157500
2010-01-01,0.615,3157609
2010-01-01,0.567,3157658
2010-01-01,0.706,3157708
2010-01-01,0.715,3157807
2010-01-01,0.61,3157906
2010-01-01,0.648,3158003
2010-01-01,0.613,3158102
2010-01-01,0.64,3158201
2010-01-01,0.698,3158300
2010-01-01,0.694,3158409
2010-01-01,0.628,3158508
2010-01-01,0.651,3158607
2010-01-01,0.667,3158706
2010-01-01,0.647,3158805
2010-01-01,0.621,3158904
2010-01-01,0.685,3158953
2010-01-01,0.665,3159001
2010-01-01,0.647,3159100
2010-01-01,0.69,3159209
2010-01-01,0.682,3159308
2010-01-01,0.613,3159357
2010-01-01,0.63,3159407
2010-01-01,0.607,3159506
2010-01-01,0.721,3159605
2010-01-01,0.705,3159704
2010-01-01,0.71,3159803
2010-01-01,0.672,3159902
2010-01-01,0.671,3160009
2010-01-01,0.633,3160108
2010-01-01,0.558,3160207
2010-01-01,0.574,3160306
2010-01-01,0.724,3160405
2010-01-01,0.57,3160454
2010-01-01,0.669,3160504
2010-01-01,0.657,3160603
2010-01-01,0.741,3160702
2010-01-01,0.672,3160801
2010-01-01,0.664,3160900
2010-01-01,0.638,3160959
2010-01-01,0.69,3161007
2010-01-01,0.62,3161056
2010-01-01,0.638,3161106
2010-01-01,0.66,3161205
2010-01-01,0.688,3161304
2010-01-01,0.663,3161403
2010-01-01,0.651,3161502
2010-01-01,0.6,3161601
2010-01-01,0.63,3161650
2010-01-01,0.67,3161700
2010-01-01,0.689,3161809
2010-01-01,0.667,3161908
2010-01-01,0.715,3162005
2010-01-01,0.736,3162104
2010-01-01,0.724,3162203
2010-01-01,0.634,3162252
2010-01-01,0.653,3162302
2010-01-01,0.569,3162401
2010-01-01,0.529,3162450
2010-01-01,0.758,3162500
2010-01-01,0.65,3162559
2010-01-01,0.64,3162575
2010-01-01,0.648,3162609
2010-01-01,0.625,3162658
2010-01-01,0.615,3162708
2010-01-01,0.638,3162807
2010-01-01,0.708,3162906
2010-01-01,0.662,3162922
2010-01-01,0.739,3162948
2010-01-01,0.729,3162955
2010-01-01,0.583,3163003
2010-01-01,0.704,3163102
2010-01-01,0.717,3163201
2010-01-01,0.658,3163300
2010-01-01,0.666,3163409
2010-01-01,0.566,3163508
2010-01-01,0.657,3163607
2010-01-01,0.759,3163706
2010-01-01,0.644,3163805
2010-01-01,0.674,3163904
2010-01-01,0.659,3164001
2010-01-01,0.622,3164100
2010-01-01,0.64,3164209
2010-01-01,0.672,3164308
2010-01-01,0.692,3164407
2010-01-01,0.66,3164431
2010-01-01,0.607,3164472
2010-01-01,0.581,3164506
2010-01-01,0.626,3164605
2010-01-01,0.722,3164704
2010-01-01,0.632,3164803
2010-01-01,0.676,3164902
2010-01-01,0.662,3165008
2010-01-01,0.7,3165107
2010-01-01,0.667,3165206
2010-01-01,0.715,3165305
2010-01-01,0.68,3165404
2010-01-01,0.636,3165503
2010-01-01,0.734,3165537
2010-01-01,0.542,3165552
2010-01-01,0.654,3165560
2010-01-01,0.661,3165578
2010-01-01,0.674,3165602
2010-01-01,0.644,3165701
2010-01-01,0.684,3165800
2010-01-01,0.62,3165909
2010-01-01,0.631,3166006
2010-01-01,0.565,3166105
2010-01-01,0.626,3166204
2010-01-01,0.56,3166303
2010-01-01,0.66,3166402
2010-01-01,0.557,3166501
2010-01-01,0.677,3166600
2010-01-01,0.651,3166709
2010-01-01,0.696,3166808
2010-01-01,0.677,3166907
2010-01-01,0.633,3166956
2010-01-01,0.643,3167004
2010-01-01,0.656,3167103
2010-01-01,0.76,3167202
2010-01-01,0.652,3167301
2010-01-01,0.699,3167400
2010-01-01,0.638,3167509
2010-01-01,0.632,3167608
2010-01-01,0.631,3167707
2010-01-01,0.697,3167806
2010-01-01,0.681,3167905
2010-01-01,0.67,3168002
2010-01-01,0.645,3168051
2010-01-01,0.712,3168101
2010-01-01,0.667,3168200
2010-01-01,0.651,3168309
2010-01-01,0.633,3168408
2010-01-01,0.675,3168507
2010-01-01,0.701,3168606
2010-01-01,0.77,3168705
2010-01-01,0.74,3168804
2010-01-01,0.683,3168903
2010-01-01,0.688,3169000
2010-01-01,0.696,3169059
2010-01-01,0.661,3169109
2010-01-01,0.718,3169208
2010-01-01,0.744,3169307
2010-01-01,0.752,3169356
2010-01-01,0.731,3169406
2010-01-01,0.626,3169505
2010-01-01,0.719,3169604
2010-01-01,0.682,3169703
2010-01-01,0.696,3169802
2010-01-01,0.724,3169901
2010-01-01,0.609,3170008
2010-01-01,0.614,3170057
2010-01-01,0.772,3170107
2010-01-01,0.789,3170206
2010-01-01,0.638,3170305
2010-01-01,0.736,3170404
2010-01-01,0.672,3170438
2010-01-01,0.664,3170479
2010-01-01,0.633,3170503
2010-01-01,0.619,3170529
2010-01-01,0.631,3170578
2010-01-01,0.696,3170602
2010-01-01,0.634,3170651
2010-01-01,0.778,3170701
2010-01-01,0.711,3170750
2010-01-01,0.666,3170800
2010-01-01,0.594,3170909
2010-01-01,0.742,3171006
2010-01-01,0.584,3171030
2010-01-01,0.632,3171071
2010-01-01,0.667,3171105
2010-01-01,0.612,3171154
2010-01-01,0.688,3171204
2010-01-01,0.775,3171303
2010-01-01,0.668,3171402
2010-01-01,0.612,3171501
2010-01-01,0.61,3171600
2010-01-01,0.651,3171709
2010-01-01,0.675,3171808
2010-01-01,0.62,3171907
2010-01-01,0.709,3172004
2010-01-01,0.669,3172103
2010-01-01,0.678,3172202
2010-01-01,0.667,3200102
2010-01-01,0.678,3200136
2010-01-01,0.652,3200169
2010-01-01,0.721,3200201
2010-01-01,0.71,3200300
2010-01-01,0.664,3200359
2010-01-01,0.73,3200409
2010-01-01,0.673,3200508
2010-01-01,0.752,3200607
2010-01-01,0.708,3200706
2010-01-01,0.702,3200805
2010-01-01,0.683,3200904
2010-01-01,0.679,3201001
2010-01-01,0.734,3201100
2010-01-01,0.656,3201159
2010-01-01,0.746,3201209
2010-01-01,0.718,3201308
2010-01-01,0.726,3201407
2010-01-01,0.746,3201506
2010-01-01,0.681,3201605
2010-01-01,0.67,3201704
2010-01-01,0.632,3201803
2010-01-01,0.669,3201902
2010-01-01,0.654,3202009
2010-01-01,0.662,3202108
2010-01-01,0.718,3202207
2010-01-01,0.694,3202256
2010-01-01,0.703,3202306
2010-01-01,0.731,3202405
2010-01-01,0.647,3202454
2010-01-01,0.726,3202504
2010-01-01,0.622,3202553
2010-01-01,0.729,3202603
2010-01-01,0.637,3202652
2010-01-01,0.702,3202702
2010-01-01,0.654,3202801
2010-01-01,0.684,3202900
2010-01-01,0.666,3203007
2010-01-01,0.678,3203056
2010-01-01,0.698,3203106
2010-01-01,0.753,3203130
2010-01-01,0.656,3203163
2010-01-01,0.724,3203205
2010-01-01,0.657,3203304
2010-01-01,0.696,3203320
2010-01-01,0.71,3203346
2010-01-01,0.696,3203353
2010-01-01,0.67,3203403
2010-01-01,0.667,3203502
2010-01-01,0.666,3203601
2010-01-01,0.645,3203700
2010-01-01,0.694,3203809
2010-01-01,0.712,3203908
2010-01-01,0.667,3204005
2010-01-01,0.654,3204054
2010-01-01,0.673,3204104
2010-01-01,0.727,3204203
2010-01-01,0.669,3204252
2010-01-01,0.657,3204302
2010-01-01,0.681,3204351
2010-01-01,0.711,3204401
2010-01-01,0.626,3204500
2010-01-01,0.671,3204559
2010-01-01,0.714,3204609
2010-01-01,0.682,3204658
2010-01-01,0.709,3204708
2010-01-01,0.688,3204807
2010-01-01,0.735,3204906
2010-01-01,0.7,3204955
2010-01-01,0.739,3205002
2010-01-01,0.662,3205010
2010-01-01,0.663,3205036
2010-01-01,0.728,3205069
2010-01-01,0.686,3205101
2010-01-01,0.681,3205150
2010-01-01,0.675,3205176
2010-01-01,0.8,3205200
2010-01-01,0.845,3205309
2010-01-01,0.724,3300100
2010-01-01,0.692,3300159
2010-01-01,0.718,3300209
2010-01-01,0.684,3300225
2010-01-01,0.728,3300233
2010-01-01,0.733,3300258
2010-01-01,0.733,3300308
2010-01-01,0.729,3300407
2010-01-01,0.684,3300456
2010-01-01,0.66,3300506
2010-01-01,0.732,3300605
2010-01-01,0.735,3300704
2010-01-01,0.7,3300803
2010-01-01,0.691,3300902
2010-01-01,0.713,3300936
2010-01-01,0.685,3300951
2010-01-01,0.716,3301009
2010-01-01,0.709,3301108
2010-01-01,0.648,3301157
2010-01-01,0.696,3301207
2010-01-01,0.726,3301306
2010-01-01,0.712,3301405
2010-01-01,0.729,3301504
2010-01-01,0.659,3301603
2010-01-01,0.711,3301702
2010-01-01,0.722,3301801
2010-01-01,0.698,3301850
2010-01-01,0.761,3301876
2010-01-01,0.693,3301900
2010-01-01,0.715,3302007
2010-01-01,0.688,3302056
2010-01-01,0.713,3302106
2010-01-01,0.73,3302205
2010-01-01,0.737,3302254
2010-01-01,0.659,3302270
2010-01-01,0.668,3302304
2010-01-01,0.764,3302403
2010-01-01,0.703,3302452
2010-01-01,0.709,3302502
2010-01-01,0.753,3302601
2010-01-01,0.765,3302700
2010-01-01,0.736,3302809
2010-01-01,0.737,3302858
2010-01-01,0.745,3302908
2010-01-01,0.713,3303005
2010-01-01,0.73,3303104
2010-01-01,0.753,3303203
2010-01-01,0.837,3303302
2010-01-01,0.745,3303401
2010-01-01,0.713,3303500
2010-01-01,0.72,3303609
2010-01-01,0.702,3303708
2010-01-01,0.693,3303807
2010-01-01,0.671,3303856
2010-01-01,0.745,3303906
2010-01-01,0.715,3303955
2010-01-01,0.708,3304003
2010-01-01,0.697,3304102
2010-01-01,0.713,3304110
2010-01-01,0.69,3304128
2010-01-01,0.68,3304144
2010-01-01,0.704,3304151
2010-01-01,0.768,3304201
2010-01-01,0.71,3304300
2010-01-01,0.683,3304409
2010-01-01,0.68,3304508
2010-01-01,0.773,3304524
2010-01-01,0.799,3304557
2010-01-01,0.668,3304607
2010-01-01,0.718,3304706
2010-01-01,0.639,3304755
2010-01-01,0.691,3304805
2010-01-01,0.739,3304904
2010-01-01,0.671,3305000
2010-01-01,0.719,3305109
2010-01-01,0.652,3305133
2010-01-01,0.66,3305158
2010-01-01,0.712,3305208
2010-01-01,0.646,3305307
2010-01-01,0.675,3305406
2010-01-01,0.709,3305505
2010-01-01,0.713,3305554
2010-01-01,0.654,3305604
2010-01-01,0.611,3305703
2010-01-01,0.654,3305752
2010-01-01,0.73,3305802
2010-01-01,0.667,3305901
2010-01-01,0.725,3306008
2010-01-01,0.738,3306107
2010-01-01,0.659,3306156
2010-01-01,0.714,3306206
2010-01-01,0.771,3306305
2010-01-01,0.79,3500105
2010-01-01,0.73,3500204
2010-01-01,0.715,3500303
2010-01-01,0.781,3500402
2010-01-01,0.745,3500501
2010-01-01,0.757,3500550
2010-01-01,0.854,3500600
2010-01-01,0.745,3500709
2010-01-01,0.712,3500758
2010-01-01,0.741,3500808
2010-01-01,0.687,3500907
2010-01-01,0.73,3501004
2010-01-01,0.7,3501103
2010-01-01,0.766,3501152
2010-01-01,0.728,3501202
2010-01-01,0.758,3501301
2010-01-01,0.688,3501400
2010-01-01,0.722,3501509
2010-01-01,0.811,3501608
2010-01-01,0.751,3501707
2010-01-01,0.745,3501806
2010-01-01,0.785,3501905
2010-01-01,0.754,3502002
2010-01-01,0.779,3502101
2010-01-01,0.719,3502200
2010-01-01,0.721,3502309
2010-01-01,0.741,3502408
2010-01-01,0.755,3502507
2010-01-01,0.721,3502606
2010-01-01,0.71,3502705
2010-01-01,0.704,3502754
2010-01-01,0.788,3502804
2010-01-01,0.776,3502903
2010-01-01,0.74,3503000
2010-01-01,0.685,3503109
2010-01-01,0.68,3503158
2010-01-01,0.815,3503208
2010-01-01,0.781,3503307
2010-01-01,0.722,3503356
2010-01-01,0.744,3503406
2010-01-01,0.697,3503505
2010-01-01,0.695,3503604
2010-01-01,0.733,3503703
2010-01-01,0.749,3503802
2010-01-01,0.784,3503901
2010-01-01,0.735,3503950
2010-01-01,0.805,3504008
2010-01-01,0.765,3504107
2010-01-01,0.773,3504206
2010-01-01,0.714,3504305
2010-01-01,0.705,3504404
2010-01-01,0.767,3504503
2010-01-01,0.746,3504602
2010-01-01,0.669,3504701
2010-01-01,0.756,3504800
2010-01-01,0.733,3504909
2010-01-01,0.711,3505005
2010-01-01,0.699,3505104
2010-01-01,0.75,3505203
2010-01-01,0.788,3505302
2010-01-01,0.66,3505351
2010-01-01,0.641,3505401
2010-01-01,0.789,3505500
2010-01-01,0.725,3505609
2010-01-01,0.786,3505708
2010-01-01,0.751,3505807
2010-01-01,0.761,3505906
2010-01-01,0.801,3506003
2010-01-01,0.78,3506102
2010-01-01,0.744,3506201
2010-01-01,0.734,3506300
2010-01-01,0.73,3506359
2010-01-01,0.768,3506409
2010-01-01,0.78,3506508
2010-01-01,0.712,3506607
2010-01-01,0.681,3506706
2010-01-01,0.742,3506805
2010-01-01,0.705,3506904
2010-01-01,0.78,3507001
2010-01-01,0.713,3507100
2010-01-01,0.66,3507159
2010-01-01,0.746,3507209
2010-01-01,0.754,3507308
2010-01-01,0.73,3507407
2010-01-01,0.705,3507456
2010-01-01,0.8,3507506
2010-01-01,0.776,3507605
2010-01-01,0.737,3507704
2010-01-01,0.71,3507753
2010-01-01,0.755,3507803
2010-01-01,0.74,3507902
2010-01-01,0.667,3508009
2010-01-01,0.763,3508108
2010-01-01,0.735,3508207
2010-01-01,0.694,3508306
2010-01-01,0.738,3508405
2010-01-01,0.788,3508504
2010-01-01,0.764,3508603
2010-01-01,0.72,3508702
2010-01-01,0.742,3508801
2010-01-01,0.729,3508900
2010-01-01,0.781,3509007
2010-01-01,0.697,3509106
2010-01-01,0.728,3509205
2010-01-01,0.694,3509254
2010-01-01,0.734,3509304
2010-01-01,0.713,3509403
2010-01-01,0.717,3509452
2010-01-01,0.805,3509502
2010-01-01,0.769,3509601
2010-01-01,0.749,3509700
2010-01-01,0.706,3509809
2010-01-01,0.72,3509908
2010-01-01,0.704,3509957
2010-01-01,0.747,3510005
2010-01-01,0.789,3510104
2010-01-01,0.68,3510153
2010-01-01,0.721,3510203
2010-01-01,0.699,3510302
2010-01-01,0.75,3510401
2010-01-01,0.759,3510500
2010-01-01,0.749,3510609
2010-01-01,0.722,3510708
2010-01-01,0.73,3510807
2010-01-01,0.734,3510906
2010-01-01,0.731,3511003
2010-01-01,0.785,3511102
2010-01-01,0.751,3511201
2010-01-01,0.766,3511300
2010-01-01,0.729,3511409
2010-01-01,0.782,3511508
2010-01-01,0.706,3511607
2010-01-01,0.736,3511706
2010-01-01,0.725,3511904
2010-01-01,0.757,3512001
2010-01-01,0.71,3512100
2010-01-01,0.708,3512209
2010-01-01,0.736,3512308
2010-01-01,0.758,3512407
2010-01-01,0.719,3512506
2010-01-01,0.69,3512605
2010-01-01,0.754,3512704
2010-01-01,0.769,3512803
2010-01-01,0.722,3512902
2010-01-01,0.78,3513009
2010-01-01,0.756,3513108
2010-01-01,0.734,3513207
2010-01-01,0.774,3513306
2010-01-01,0.788,3513405
2010-01-01,0.737,3513504
2010-01-01,0.684,3513603
2010-01-01,0.76,3513702
2010-01-01,0.757,3513801
2010-01-01,0.741,3513850
2010-01-01,0.734,3513900
2010-01-01,0.718,3514007
2010-01-01,0.725,3514106
2010-01-01,0.742,3514205
2010-01-01,0.738,3514304
2010-01-01,0.776,3514403
2010-01-01,0.748,3514502
2010-01-01,0.744,3514601
2010-01-01,0.745,3514700
2010-01-01,0.691,3514809
2010-01-01,0.695,3514908
2010-01-01,0.747,3514924
2010-01-01,0.73,3514957
2010-01-01,0.735,3515004
2010-01-01,0.749,3515103
2010-01-01,0.727,3515129
2010-01-01,0.732,3515152
2010-01-01,0.787,3515186
2010-01-01,0.696,3515194
2010-01-01,0.76,3515202
2010-01-01,0.74,3515301
2010-01-01,0.704,3515350
2010-01-01,0.732,3515400
2010-01-01,0.797,3515509
2010-01-01,0.758,3515608
2010-01-01,0.703,3515657
2010-01-01,0.738,3515707
2010-01-01,0.727,3515806
2010-01-01,0.747,3515905
2010-01-01,0.715,3516002
2010-01-01,0.713,3516101
2010-01-01,0.78,3516200
2010-01-01,0.703,3516309
2010-01-01,0.731,3516408
2010-01-01,0.763,3516507
2010-01-01,0.709,3516606
2010-01-01,0.769,3516705
2010-01-01,0.723,3516804
2010-01-01,0.719,3516853
2010-01-01,0.747,3516903
2010-01-01,0.717,3517000
2010-01-01,0.735,3517109
2010-01-01,0.739,3517208
2010-01-01,0.728,3517307
2010-01-01,0.753,3517406
2010-01-01,0.725,3517505
2010-01-01,0.675,3517604
2010-01-01,0.718,3517703
2010-01-01,0.719,3517802
2010-01-01,0.737,3517901
2010-01-01,0.732,3518008
2010-01-01,0.713,3518107
2010-01-01,0.763,3518206
2010-01-01,0.731,3518305
2010-01-01,0.798,3518404
2010-01-01,0.687,3518503
2010-01-01,0.719,3518602
2010-01-01,0.751,3518701
2010-01-01,0.763,3518800
2010-01-01,0.743,3518859
2010-01-01,0.697,3518909
2010-01-01,0.727,3519006
2010-01-01,0.793,3519055
2010-01-01,0.756,3519071
2010-01-01,0.745,3519105
2010-01-01,0.733,3519204
2010-01-01,0.674,3519253
2010-01-01,0.703,3519303
2010-01-01,0.74,3519402
2010-01-01,0.708,3519501
2010-01-01,0.747,3519600
2010-01-01,0.71,3519709
2010-01-01,0.72,3519808
2010-01-01,0.736,3519907
2010-01-01,0.727,3520004
2010-01-01,0.768,3520103
2010-01-01,0.711,3520202
2010-01-01,0.726,3520301
2010-01-01,0.756,3520400
2010-01-01,0.725,3520426
2010-01-01,0.812,3520442
2010-01-01,0.788,3520509
2010-01-01,0.761,3520608
2010-01-01,0.751,3520707
2010-01-01,0.759,3520806
2010-01-01,0.727,3520905
2010-01-01,0.719,3521002
2010-01-01,0.753,3521101
2010-01-01,0.73,3521150
2010-01-01,0.703,3521200
2010-01-01,0.749,3521309
2010-01-01,0.776,3521408
2010-01-01,0.713,3521507
2010-01-01,0.712,3521606
2010-01-01,0.693,3521705
2010-01-01,0.713,3521804
2010-01-01,0.73,3521903
2010-01-01,0.705,3522000
2010-01-01,0.745,3522109
2010-01-01,0.68,3522158
2010-01-01,0.742,3522208
2010-01-01,0.763,3522307
2010-01-01,0.732,3522406
2010-01-01,0.735,3522505
2010-01-01,0.762,3522604
2010-01-01,0.661,3522653
2010-01-01,0.744,3522703
2010-01-01,0.719,3522802
2010-01-01,0.725,3522901
2010-01-01,0.72,3523008
2010-01-01,0.714,3523107
2010-01-01,0.703,3523206
2010-01-01,0.677,3523305
2010-01-01,0.778,3523404
2010-01-01,0.706,3523503
2010-01-01,0.724,3523602
2010-01-01,0.707,3523701
2010-01-01,0.717,3523800
2010-01-01,0.773,3523909
2010-01-01,0.762,3524006
2010-01-01,0.765,3524105
2010-01-01,0.711,3524204
2010-01-01,0.778,3524303
2010-01-01,0.777,3524402
2010-01-01,0.723,3524501
2010-01-01,0.717,3524600
2010-01-01,0.784,3524709
2010-01-01,0.776,3524808
2010-01-01,0.756,3524907
2010-01-01,0.76,3525003
2010-01-01,0.735,3525102
2010-01-01,0.733,3525201
2010-01-01,0.778,3525300
2010-01-01,0.703,3525409
2010-01-01,0.699,3525508
2010-01-01,0.741,3525607
2010-01-01,0.777,3525706
2010-01-01,0.716,3525805
2010-01-01,0.741,3525854
2010-01-01,0.822,3525904
2010-01-01,0.745,3526001
2010-01-01,0.7,3526100
2010-01-01,0.709,3526209
2010-01-01,0.693,3526308
2010-01-01,0.729,3526407
2010-01-01,0.721,3526506
2010-01-01,0.729,3526605
2010-01-01,0.744,3526704
2010-01-01,0.764,3526803
2010-01-01,0.775,3526902
2010-01-01,0.742,3527009
2010-01-01,0.786,3527108
2010-01-01,0.766,3527207
2010-01-01,0.742,3527256
2010-01-01,0.777,3527306
2010-01-01,0.752,3527405
2010-01-01,0.733,3527504
2010-01-01,0.731,3527603
2010-01-01,0.702,3527702
2010-01-01,0.724,3527801
2010-01-01,0.72,3527900
2010-01-01,0.77,3528007
2010-01-01,0.743,3528106
2010-01-01,0.74,3528205
2010-01-01,0.753,3528304
2010-01-01,0.743,3528403
2010-01-01,0.788,3528502
2010-01-01,0.739,3528601
2010-01-01,0.677,3528700
2010-01-01,0.771,3528809
2010-01-01,0.752,3528858
2010-01-01,0.718,3528908
2010-01-01,0.798,3529005
2010-01-01,0.731,3529104
2010-01-01,0.721,3529203
2010-01-01,0.773,3529302
2010-01-01,0.766,3529401
2010-01-01,0.744,3529500
2010-01-01,0.731,3529609
2010-01-01,0.724,3529658
2010-01-01,0.741,3529708
2010-01-01,0.73,3529807
2010-01-01,0.697,3529906
2010-01-01,0.743,3530003
2010-01-01,0.751,3530102
2010-01-01,0.724,3530201
2010-01-01,0.762,3530300
2010-01-01,0.738,3530409
2010-01-01,0.762,3530508
2010-01-01,0.783,3530607
2010-01-01,0.774,3530706
2010-01-01,0.784,3530805
2010-01-01,0.719,3530904
2010-01-01,0.772,3531001
2010-01-01,0.754,3531100
2010-01-01,0.759,3531209
2010-01-01,0.768,3531308
2010-01-01,0.785,3531407
2010-01-01,0.753,3531506
2010-01-01,0.741,3531605
2010-01-01,0.71,3531704
2010-01-01,0.733,3531803
2010-01-01,0.712,3531902
2010-01-01,0.715,3532009
2010-01-01,0.741,3532058
2010-01-01,0.726,3532108
2010-01-01,0.714,3532157
2010-01-01,0.718,3532207
2010-01-01,0.655,3532306
2010-01-01,0.678,3532405
2010-01-01,0.754,3532504
2010-01-01,0.751,3532603
2010-01-01,0.713,3532702
2010-01-01,0.738,3532801
2010-01-01,0.651,3532827
2010-01-01,0.715,3532843
2010-01-01,0.756,3532868
2010-01-01,0.765,3532900
2010-01-01,0.739,3533007
2010-01-01,0.726,3533106
2010-01-01,0.735,3533205
2010-01-01,0.719,3533254
2010-01-01,0.743,3533304
2010-01-01,0.791,3533403
2010-01-01,0.753,3533502
2010-01-01,0.746,3533601
2010-01-01,0.717,3533700
2010-01-01,0.73,3533809
2010-01-01,0.773,3533908
2010-01-01,0.738,3534005
2010-01-01,0.77,3534104
2010-01-01,0.767,3534203
2010-01-01,0.78,3534302
2010-01-01,0.776,3534401
2010-01-01,0.749,3534500
2010-01-01,0.762,3534609
2010-01-01,0.778,3534708
2010-01-01,0.77,3534757
2010-01-01,0.692,3534807
2010-01-01,0.725,3534906
2010-01-01,0.732,3535002
2010-01-01,0.722,3535101
2010-01-01,0.753,3535200
2010-01-01,0.746,3535309
2010-01-01,0.722,3535408
2010-01-01,0.762,3535507
2010-01-01,0.719,3535606
2010-01-01,0.749,3535705
2010-01-01,0.717,3535804
2010-01-01,0.732,3535903
2010-01-01,0.737,3536000
2010-01-01,0.727,3536109
2010-01-01,0.736,3536208
2010-01-01,0.721,3536257
2010-01-01,0.73,3536307
2010-01-01,0.711,3536406
2010-01-01,0.795,3536505
2010-01-01,0.718,3536570
2010-01-01,0.725,3536604
2010-01-01,0.739,3536703
2010-01-01,0.677,3536802
2010-01-01,0.742,3536901
2010-01-01,0.715,3537008
2010-01-01,0.769,3537107
2010-01-01,0.774,3537156
2010-01-01,0.696,3537206
2010-01-01,0.759,3537305
2010-01-01,0.766,3537404
2010-01-01,0.736,3537503
2010-01-01,0.749,3537602
2010-01-01,0.732,3537701
2010-01-01,0.716,3537800
2010-01-01,0.69,3537909
2010-01-01,0.773,3538006
2010-01-01,0.737,3538105
2010-01-01,0.725,3538204
2010-01-01,0.711,3538303
2010-01-01,0.757,3538501
2010-01-01,0.739,3538600
2010-01-01,0.785,3538709
2010-01-01,0.758,3538808
2010-01-01,0.749,3538907
2010-01-01,0.756,3539004
2010-01-01,0.727,3539103
2010-01-01,0.776,3539202
2010-01-01,0.801,3539301
2010-01-01,0.779,3539400
2010-01-01,0.723,3539509
2010-01-01,0.719,3539608
2010-01-01,0.719,3539707
2010-01-01,0.771,3539806
2010-01-01,0.766,3539905
2010-01-01,0.786,3540002
2010-01-01,0.755,3540101
2010-01-01,0.725,3540200
2010-01-01,0.702,3540259
2010-01-01,0.732,3540309
2010-01-01,0.714,3540408
2010-01-01,0.703,3540507
2010-01-01,0.758,3540606
2010-01-01,0.751,3540705
2010-01-01,0.697,3540754
2010-01-01,0.747,3540804
