CodMunIBGE,Receitas Correntes 2010 (R$)
1303569,34254052.63
2113009,34255293.67
2307106,34275910.09
2925758,34276873.53
1502954,34323961.68
4321808,34352977.44
2603009,34382408.13
2203701,34392604.65
2102101,34410346.31
2709202,34432056.6
1502756,34464702.52
3162922,34470203.92
2109007,34471896.49
2703205,34519893.7
2905602,34535320.38
2503001,34543743.84
5220207,34547078.05
2110104,34551370.54
3523602,34558054.0
2907103,34560017.6
2110708,34560632.86
2506004,34594317.8299999
2925907,34606282.78
2405801,34609090.79
2310258,34621209.35
3304508,34647148.8
3112307,34656552.21
4309001,34678861.3
3162401,34711379.68
4121703,34716736.38
2911907,34727660.9099999
2706406,34739105.2299999
3142809,34776711.42
3305901,34780977.5099999
4210506,34800975.9799999
4212809,34859947.96
2307809,34861164.67
2305357,34879574.62
2926400,34901700.6599999
2901007,34927895.0099999
2928000,34953669.78
3526100,35029439.77
2923704,35067648.96
2307502,35080550.02
5102702,35087150.82
4106803,35102711.96
4310801,35104510.39
4217709,35125432.84
2408300,35152287.18
4216909,35164258.18
4102109,35168987.88
2911204,35201481.7599999
3527405,35211085.07
4301008,35212073.02
3203502,35254117.55
2312007,35280595.8
1505031,35333749.47
2709400,35351314.2299999
3113305,35400232.15
2704005,35401268.93
5004700,35425090.49
1505205,35427082.88
4306809,35445042.5
3300225,35467762.71
3135050,35508423.11
4211702,35550827.55
3109402,35589518.42
5106232,35624378.68
5205471,35640543.0
3171006,35640624.0
1506005,35687854.39
2515302,35695674.94
3520426,35709034.38
4219002,35783344.67
5104609,35861707.75
2504603,35870380.52
4311205,35872220.64
2411205,35945550.74
2301208,35962040.79
5002308,35967230.72
3139607,35970767.49
3152204,36034579.18
4116901,36052044.09
2607653,36078006.92
2906808,36094994.99
3134905,36125624.28
3300902,36152081.74
2916500,36182438.9
2303204,36205186.29
3519055,36229159.32
2611903,36250873.87
3132503,36256086.14
5103254,36325306.53
5217401,36325802.9
2707305,36347134.54
2906907,36358091.35
1506203,36386375.4799999
1508209,36446268.22
2804508,36463986.03
4319000,36480235.89
2613602,36499987.0
1506195,36513947.03
2929305,36523700.09
2100477,36541833.05
2600104,36548403.65
1503077,36573307.89
3162104,36574278.89
4321303,36579997.85
2201200,36592487.79
5215603,36621304.28
5006903,36685948.42
3539103,36686013.35
2311603,36697684.88
1713205,36765135.3299999
2409902,36885767.0099999
1300508,36898301.88
3501004,36909748.25
2914653,36927721.27
3146008,36929909.25
3502705,36948520.0
3152808,36957238.7599999
4311007,36965452.53
3114303,36982884.21
4124053,37114971.65
4321907,37128298.34
4304358,37155922.1599999
5203500,37157302.06
4319505,37188452.54
4110102,37189884.93
3553807,37210517.93
3537909,37229135.05
4102406,37332651.34
3506607,37340242.13
2109809,37366659.6
4117305,37377364.8299999
2917003,37392685.5099999
2103505,37398286.0099999
5106422,37411629.25
3501301,37461787.63
4113304,37469095.69
2414407,37518447.4
1200500,37522577.05
3302056,37548266.45
4213609,37549981.87
2302107,37553787.1599999
2103703,37603038.06
4119400,37637081.11
5200134,37661457.79
2313609,37709713.96
4202453,37712509.68
4306908,37738619.89
1303106,37763026.8299999
5215702,37789243.53
3103751,37791614.85
3119302,37798632.12
3301801,37804478.87
3140704,37822906.96
3500501,37879772.0
3507100,37894511.9799999
3140803,37925998.22
2701001,37931241.02
3304128,37961203.25
2705507,37963645.63
2605301,38033016.69
2604205,38047052.03
4300901,38078374.0
2100600,38112181.64
3302809,38121742.8
3133709,38150796.61
2100907,38159880.5
3168002,38169710.75
3513603,38176269.17
2112407,38227184.96
4119954,38233925.63
3540903,38251449.15
5200308,38346320.28
3539202,38368404.61
3110608,38405577.44
2307007,38443273.54
5218300,38452332.05
2111508,38491991.38
2313203,38515220.55
3508108,38542374.65
3101102,38546310.0
3203700,38548352.39
2900801,38634403.65
2401008,38674878.49
1200609,38688178.3299999
2927705,38689103.86
2109106,38712819.12
4205456,38726155.94
3531407,38754848.45
3528007,38802259.02
3101706,38917521.09
2512507,38994266.6
3204203,38996745.24
2602209,39002679.2299999
1505486,39063846.72
2308005,39068032.03
2913705,39068847.47
3301157,39099659.62
2308401,39100434.54
2211209,39115032.24
3205010,39119428.86
2402204,39148336.65
2933505,39188472.03
5220108,39217479.64
4208450,39246284.7
4202800,39263783.63
1600279,39279687.9799999
3204054,39295435.2599999
4313375,39299511.4099999
4114401,39388865.3
3507803,39489382.61
5217104,39490233.61
2110500,39494387.68
3509403,39507956.78
3109303,39525813.53
5002902,39535676.06
2925105,39557874.24
4120903,39569727.2599999
2600401,39631155.81
3157005,39711968.55
5104104,39734124.38
4105409,39759192.7299999
4212502,39812670.61
2314003,39829343.03
3108602,39829811.69
1100015,39862575.7599999
2202208,39954024.42
2929909,39970667.55
4110953,40012182.5
3554300,40020502.17
4216305,40029101.7
3205069,40114354.07
1301100,40123185.8299999
3517505,40139865.75
3202207,40288934.85
3529906,40323506.34
1502301,40327631.04
3502200,40425230.0
4309605,40433568.09
3202108,40438504.39
2921708,40536296.65
5100201,40543060.09
3508009,40570575.92
2309300,40582986.57
2602001,40654286.79
2308500,40661541.5799999
3531506,40734016.42
5103205,40777416.88
3205036,40814446.06
2905800,40846908.0099999
3169604,40854953.4799999
3204351,40871016.21
5104807,40896509.9
2918100,40909789.27
4308508,40954850.56
2403103,41000903.63
2508901,41045665.07
1100098,41061103.9
2807105,41071299.86
3305703,41142439.7599999
4319604,41206779.0
1300805,41215942.74
3304607,41223916.65
3523503,41228487.87
4304200,41290442.4099999
2404200,41300559.75
4320800,41333484.72
2306256,41341369.0
2600500,41357989.75
2601409,41370002.1599999
2600708,41381404.9
3301504,41383082.9
1705508,41385822.4099999
4309407,41396851.42
5002209,41397670.0
3152006,41408525.5099999
2107803,41533444.06
2310704,41599880.62
2925501,41662927.88
2211100,41711956.8299999
3128006,41727999.4799999
5210109,41739736.9099999
3556305,41766599.0
3303104,41772161.39
5001904,41818272.1599999
2708808,41834947.49
2306900,41848193.61
4203907,41932015.77
2112308,41952646.94
3544103,41965342.9799999
4322707,42042930.65
5005004,42131188.0
1100130,42141388.32
2608800,42254963.07
2704500,42279341.2
3521408,42314297.67
3130101,42318356.43
3546306,42393514.27
3547601,42437346.7
3512001,42473807.2299999
1502707,42559112.62
2310308,42596321.49
3154804,42639446.93
3204609,42658808.57
4104659,42660485.95
4322202,42783465.61
4202107,42802187.89
2607752,42814825.32
1100189,42849092.0
4323804,42860436.4
3172004,42861572.85
2927002,42879447.07
3526209,42892054.29
3517703,42919315.1599999
4311304,42952776.4
3129509,42970830.24
1500305,43071482.78
1100452,43193063.32
2602308,43228625.13
1503457,43233295.81
1500909,43259738.26
2305001,43293299.38
2930154,43335429.79
4101606,43396973.08
3203007,43418628.69
2102002,43429461.65
1300300,43508169.07
2614105,43698098.49
4114203,43742939.26
5103502,43772571.78
3514106,43813925.55
5002407,43901340.99
3300506,43905855.66
3550209,43966587.26
3535309,43986635.15
2911105,44026250.87
4120804,44058492.59
3529203,44067023.71
4315701,44143290.43
5005608,44144011.72
3553401,44155944.89
3101508,44244150.96
2104057,44270455.38
3157203,44297933.0
2108207,44305577.76
4322806,44307036.62
2924405,44307561.96
2919504,44329022.83
2913903,44356034.24
2708402,44454304.48
1400209,44498699.93
1302405,44506511.11
3305158,44526213.19
3151503,44530191.0
1508084,44547180.5
2928109,44599214.06
4321709,44625359.43
3530102,44650872.9
4203956,44653990.64
3110004,44701726.46
3144300,44707605.17
2602100,44774177.97
3534609,44829049.09
1503093,44889001.62
3527603,44907968.8
4119608,44911642.58
3305406,44946058.34
2807402,44977766.52
2614204,45031536.75
5000203,45035287.2
1300607,45120993.72
3505609,45124078.05
3303955,45187629.26
2105708,45323589.36
4117701,45333065.7
3301405,45403228.48
3538600,45406367.4
3141108,45452187.82
3519303,45456545.96
3170800,45538569.51
2803005,45643674.04
4119301,45733652.99
2602605,45749070.67
2612604,45793884.35
3302106,45806896.03
3117306,45807896.71
3520301,45840044.89
2909901,45846704.38
4321451,45921443.9
4127502,45933011.16
4306403,45945077.69
3508603,45967936.46
3139003,46008019.44
3102605,46012434.16
2702900,46017324.36
2310506,46130220.26
4124103,46251422.16
2917607,46305287.16
3203403,46320093.55
1302702,46355667.62
3521002,46425723.88
2902906,46445992.77
1716109,46630789.0
5001003,46696394.5
5214507,46708153.82
1501501,46811326.08
3204104,46895250.76
4313706,46955786.27
2613008,46996301.44
2803203,47040792.41
2112803,47060383.73
5106752,47077390.01
2306553,47099286.06
2305902,47117052.05
3548005,47248461.23
4314803,47392950.48
4102000,47415744.19
2917706,47443936.32
2312304,47450612.1
5105101,47531740.1
3301207,47627304.36
3305752,47712990.72
3553302,47738860.8
2103406,47746473.51
3165537,47747429.59
2108504,47852957.73
2611804,47924951.48
4122305,47955045.16
2806701,47982978.56
4114807,47990075.87
3534757,48007482.91
3160702,48035471.29
2610608,48066410.11
3502903,48122616.3
1505908,48158237.0
3159605,48185244.65
1506187,48299180.84
3518206,48327291.68
5101704,48341476.91
3526407,48381556.13
2412203,48481966.6
1506708,48577792.5
4120606,48607590.84
4318903,48666489.59
5210406,48672141.11
4108809,48735213.97
4310330,48776339.14
3529708,48790865.39
2308104,48860713.13
4316402,48928994.9
3552106,48933234.33
3507902,48957841.28
2928802,48960149.58
4302808,49010314.8
2926004,49020978.88
4313300,49138344.11
1303809,49173053.78
3538808,49225416.22
3200805,49272545.17
3525201,49456067.01
4111803,49471613.38
3202306,49539268.63
1508407,49589704.49
1508159,49782341.95
2305803,49874852.56
4107207,49952796.66
1100106,50175734.79
4217204,50181900.66
4117909,50278273.62
3303005,50337322.06
4218004,50353815.37
4204806,50359186.41
2605707,50381709.49
1500404,50415940.15
5220405,50433907.25
2300754,50474502.92
1718204,50475088.01
2114007,50797060.25
4219705,50811573.44
3200102,50844121.97
2701407,50931203.6
3145604,50971341.97
3540002,50999399.51
4317301,51170454.21
4122206,51209473.65
1503705,51222792.74
3138401,51317961.92
4308201,51321146.27
3510807,51368476.42
5003306,51447872.66
3500303,51532377.3
3301876,51566899.31
3512209,51738258.17
5100300,51892155.14
1502939,51906811.87
2310209,51949751.38
3107109,51996856.83
3204708,52037888.64
2930204,52049431.97
2709152,52215351.51
1301704,52229434.66
3304102,52234115.88
3551603,52251489.64
1506500,52261566.94
3521804,52271742.48
2602803,52306156.34
2605103,52342548.87
3544251,52347559.68
4125704,52600514.03
2919801,52779087.17
2615300,52942225.51
4117602,52949369.43
2300309,53046058.87
1505106,53079037.05
3501707,53121999.94
2910503,53148842.69
5211800,53193914.49
2926608,53239925.79
2306306,53263390.59
4307807,53273962.92
3200201,53276365.6
3121605,53294265.27
2931905,53307894.01
1100155,53352643.94
2112506,53355628.71
3104205,53446728.9
5200555,53532232.48
2304707,53547166.43
2707107,53602925.74
2312205,53608234.59
2601904,53695999.88
3505203,53785647.08
5007109,53820073.22
2608909,53832772.56
2905206,53936337.84
3535804,53988981.47
3520103,54035817.11
3303856,54087281.57
3106309,54107179.49
2112704,54122499.27
4317608,54251315.57
3137205,54309395.23
5107875,54436604.78
3161106,54497894.71
3300605,54558638.43
2923001,54609856.81
3546702,54683939.86
2313500,54696744.76
4304804,54708295.54
3537404,54799149.77
3107406,55032257.2
3535606,55391382.37
4112009,55401832.78
3136652,55555337.37
5003256,55582146.5
2101707,55583600.01
4104006,55598966.03
3304409,55695188.32
4209409,55731757.67
3550407,55752328.25
3124104,55769494.05
3511003,55773645.26
2708006,55902924.52
3203056,55959194.47
2506301,55987786.81
3128709,56075600.83
3203320,56085947.0
3547502,56454390.48
2933604,56504849.32
2905404,56515946.01
5007695,56545958.96
5213806,56578486.75
4115804,56585796.71
3301108,56603370.48
3135209,56634851.86
4310108,56661417.07
3302908,56701914.04
2302503,56846594.83
5210000,56954163.31
2102325,57019006.29
3556404,57035809.49
3510005,57220889.78
2400208,57265834.23
2614501,57307943.44
4100400,57361835.25
5002951,57471832.82
5221601,57503551.29
2401107,57505923.97
2503704,57546912.53
5218003,57565636.98
2933208,57628664.59
3525706,57793582.75
2302404,57816600.08
3107307,57881012.08
2208403,57923392.39
2920601,58071201.3699999
3542206,58122166.3699999
2909307,58153495.77
2907509,58228635.64
4109609,58387572.68
5102678,58471015.92
4205506,58542680.47
2604007,58605763.45
2928604,58659050.11
3304805,58923739.94
4318804,59003561.43
2902708,59027478.42
4115705,59050694.63
2612208,59073528.01
2909802,59230651.73
2801504,59464784.47
3541307,59492954.22
2601102,59680401.28
4113205,59682728.29
3143104,60030478.27
3540200,60067663.25
5105150,60169636.39
2914000,60208889.59
3201902,60213636.47
3201407,60249116.64
2302206,60299790.59
3200904,60304685.06
1500503,60431850.02
4110706,60433775.96
2910701,60464240.23
2908408,60527640.34
2609907,60794927.78
3204559,60813935.21
1503309,60854463.98
1501782,60880811.98
1304062,61018115.34
3522703,61144891.92
2700409,61151742.54
3111200,61452542.08
3554805,61502494.71
1301852,61528889.02
3159803,61776367.43
3509254,61829971.76
2929503,61853558.96
1500206,61864980.6599999
1508308,61877183.3699999
2105401,61891163.6
2610905,62079788.8
4317400,62157133.17
1503804,62168443.5
3105400,62182421.0
3502754,62186992.31
3156908,62411543.04
5000609,62495650.22
3518602,62555909.8699999
5205497,62636395.36
1508001,62683229.0
3163706,62822216.2
3136306,62918202.02
1502202,62956184.83
4310603,63198245.65
2402006,63477548.82
4321501,63488488.82
2302602,63515122.72
4207304,63526383.1
3169356,63539321.52
2806107,63591170.77
4306601,63674372.25
4125605,63726952.58
4308607,63743463.56
4219507,64196314.11
2601201,64218658.01
2104800,64297016.82
4106407,64298548.49
2609402,64301644.96
2902104,64322499.39
2300200,64486635.82
3537800,64508068.99
2605202,64557536.99
4126256,64594742.1
3541505,64769981.83
2910602,64897640.73
1503903,64985422.97
4213203,65000730.1
3550100,65278662.96
3515186,65335825.13
5219308,65503305.43
4305355,65534015.27
2407203,65590736.6
3513108,65616679.22
5006309,65649196.11
2516201,65651022.56
2801306,65813737.97
2314102,65886802.08
1505809,65903514.0
3539509,66080486.11
1507300,66373403.56
5215231,66528619.3
5218508,66618958.48
3541604,66695221.34
2103604,66707183.45
1507953,66844985.93
4304408,66941048.69
2107506,66990338.07
2307601,67072735.79
5106224,67226563.17
2305407,67465571.44
3544004,67771998.3199999
2309607,67908316.43
3502507,67918096.6599999
4314050,67940221.84
5102637,67983653.89
5219753,68147819.47
1100288,68251740.43
2313302,68374562.63
3519600,68442847.69
3514403,68564639.01
1504802,68602310.98
2611002,68754279.18
3546603,68879464.15
3533502,68889734.2
2915601,69024268.39
3135100,69114489.7
2914703,69271680.87
1200203,69397489.81
3545308,69521104.01
5213087,69688721.7099999
2803609,69767839.25
3524808,69778500.61
4307609,69798401.01
3536703,69917938.48
3300936,70166521.2099999
5100250,70307471.0
4311809,70341243.43
3513702,70437416.0
4321204,70578988.17
5208608,70583534.0
5001102,70601684.17
4203808,70628684.61
1100114,70859297.17
3525102,70909131.55
4203600,71025452.38
2921500,71070887.05
3201605,71161471.75
4209003,71346728.68
2612505,71347187.9599999
4201406,71442005.43
1304203,71581122.62
3505302,71604177.9
2309706,71709760.78
3546405,71780770.01
4206504,71915507.2699999
2110005,71999008.22
3127107,72193104.75
3169406,72317198.9
5007208,72360613.43
2203909,72440977.68
4123501,72494701.38
2103208,72719370.08
3306206,72726927.97
1505437,72753055.93
1709500,72834403.35
3503802,72914475.86
4313904,73014667.7
3501152,73133844.09
3549409,73268709.03
2706901,73403647.01
2303501,73465515.68
2402600,73543500.14
4304507,73814993.7
3551504,73928574.28
1501709,73972110.64
2907202,73999067.15
1504703,74357541.49
3304706,74470941.3199999
3500105,74889382.38
2613909,75017525.47
3303708,75131529.31
3523206,75166495.47
3203908,75320843.76
1506138,75368501.85
3120904,75492874.51
2707701,75704749.92
4318309,76003638.42
2311801,76038825.45
2313401,76180395.0699999
2709301,76195567.6
3125101,76285587.5699999
4306767,76386671.09
2911709,76398113.29
3531902,76439765.44
2108603,76628622.13
2904605,76777841.23
2903904,77174572.23
3510203,77188150.0
2308708,77269918.2
2304103,77281812.24
4215000,77323585.75
4128203,77476391.17
4107652,77521431.03
2101608,77529268.67
2930501,77594405.98
4306106,77740544.4
4203204,77762899.0
2702405,77854681.55
4109807,77919145.67
4122404,78162758.87
4309100,78386556.7
2610004,78405089.38
2916401,78630284.61
3500709,78662244.0199999
3537107,78846811.0
5209101,78856884.0199999
4218202,78868833.0199999
3126109,79014642.43
2311405,79016369.61
2928901,79067163.56
5206206,79375359.72
2501807,79393228.11
2706703,79531030.28
3556453,79600416.15
5005400,79671465.18
2109908,79694715.55
2301109,79897062.2
2606408,80026804.92
2311306,80146430.12
4114609,80290516.25
3151206,80588353.6599999
5006200,80608386.0
1302900,80800596.09
3305604,80903511.8199999
3502101,80926024.31
3302254,80949714.98
3512407,80987175.56
2930105,81019400.47
3115300,81236600.76
2600054,81346820.59
2925204,81739066.0199999
5217609,81755239.7699999
4303509,81957593.5199999
3145208,82676608.3199999
3516705,82689339.24
2312403,82694102.88
4210100,82780839.09
3508405,83057210.76
3531308,83274581.87
5007901,83319539.81
3554508,83654158.5699999
2921005,83906629.67
2906006,83948180.0199999
3134400,84100960.64
3530300,84248461.81
2601706,84389216.42
2407104,84646509.0199999
3524105,84802142.8199999
3542602,85043871.74
1505064,85235598.4099999
5101803,85442192.3
3303609,86141634.76
3528403,86226858.87
3202801,86650640.56
2302800,86838570.01
2706307,86850884.07
3304755,86920495.28
5221403,87030647.32
2932903,87075830.06
2802908,87194179.71
4304630,87370752.71
3515509,87420120.94
2613701,87456979.45
3520442,87522922.78
2208007,87597813.85
3555000,87643815.48
2922003,87978726.97
4207007,88010224.68
3145901,88146340.9
4322509,88223226.1
3515103,88435152.0
2910057,88450848.43
3137601,88784277.89
2917508,88868284.6
3164704,89032664.39
5105259,89055349.3
5005707,89441740.26
3149309,89825017.38
3535507,90396512.38
3546801,90470802.36
4207502,90560540.97
4321600,90599978.72
3511508,90900240.48
5102504,91171369.04
2305233,91362030.98
2704708,91937331.11
2914604,92149737.77
1600600,92257019.24
4318002,92340535.79
1502152,92804049.82
2708600,93233042.06
4322608,93250420.86
4219309,93536944.76
5213103,93871161.13
3205101,93875729.26
4202305,94387465.16
4317509,94546115.58
3553708,94967525.35
2101202,94985781.86
4104907,94990740.53
3520400,95091923.56
4304705,95462647.04
3119401,95605515.0
2510808,95616179.91
2928703,95739468.97
3534302,96173744.43
4127106,96414482.63
2702306,96446006.42
3517406,96474343.18
3533403,96490094.28
4118402,96611492.38
3113404,96625111.1
3169307,96758779.89
2301901,96837366.14
4203006,96934935.06
4208302,97093662.56
3171303,97251111.23
3139409,97409768.39
4205902,97534422.34
1501808,97614410.09
3505906,97730882.18
2301000,97840395.36
3169901,99207443.36
1302504,99310324.42
4211306,99456257.68
4119509,99485374.83
3519709,99486837.99
3152105,99737532.26
2606200,99885876.99
3507001,100386938.88
3537305,100422426.83
2803500,100640129.23
3512803,100642261.3
3301850,100736161.85
5107040,101309594.88
3306107,102376530.09
2802106,102521392.71
3147105,102701127.74
3161908,103043632.02
3510401,103144203.24
3530508,104149497.98
2304285,104264950.45
1500107,104491828.41
3162500,105227430.49
2801207,105610362.69
1503606,105725540.53
3533908,105984671.33
4312401,106188209.49
3527108,106195013.08
1303536,106283822.48
3549706,106454337.68
2919553,106667950.29
2307700,107183233.92
1100049,107395002.0
4105508,107552571.85
3524006,107679908.96
3540705,107951314.17
2606804,107998816.79
2305506,108058245.16
3531100,108310704.91
3132404,108595096.63
3509700,108839084.17
4303004,109007954.09
2404507,109092470.8
1504422,109125855.96
2412005,109135619.12
3305208,110178320.71
5214606,110257421.08
4311403,110318388.91
3109006,110335841.4
3305505,110699200.43
3540606,110833601.0
1301902,111506919.17
4319901,111605930.07
2616407,111918264.09
4103701,111921551.0
4108403,112174980.93
4317103,112771844.85
3304300,113182797.57
4307906,113300727.39
4303905,113386676.98
3531803,113592191.16
4300406,113652678.44
3118304,113735343.21
3147907,114394909.55
5208004,114446589.96
3305554,114489496.65
3306008,114516230.42
3171204,114570441.0
3170404,114936191.22
1500602,115322886.0
2306405,115349853.97
3131901,115502988.66
3302270,115654878.67
5107958,115793779.89
3527207,115939045.81
1100304,116675501.57
3518305,116723672.76
1303403,117293729.35
3513405,117331502.76
2101400,118182058.34
5204508,118697342.99
5006606,118852641.23
3509601,119234025.62
2919926,119547085.52
2103307,120484914.27
5107925,122170832.78
2513703,122232641.02
3528502,122539921.86
4101507,122551603.36
5200258,122787794.4
3143906,123891017.77
1505304,124079975.6
2503209,124097646.16
2304202,124453824.86
3101607,125002744.02
4118501,125045275.28
5221858,126009614.0
4204301,127669846.77
4317202,127789066.54
3304003,128433391.46
4104204,128613615.43
3148103,128705380.0
2100055,129601737.14
3147006,129664739.75
4307005,130600753.76
4214805,131293339.1
3303807,131827966.0
1100122,132791400.89
3134202,132903262.0
1100023,133170345.73
4322400,133386386.86
3136207,133641370.0
3557105,134309190.6
4216206,134681405.56
3138203,135052969.51
3300803,135171837.74
2606002,135656465.9
3509007,135820425.08
2111201,136314178.19
4104303,136665929.63
3156700,136700638.84
3503901,136819896.79
3304144,137102235.76
3133808,137706215.71
4309308,137729847.01
3537602,137805393.91
3501905,138001806.08
3529302,138273611.22
3526803,138883325.15
3506102,139378435.3
2207702,139688002.73
2804805,140271853.0
3539301,140528805.09
4218707,140741948.26
3300233,142601687.92
3522604,143253832.62
4307708,143678478.41
3204302,143897082.28
2931350,145024174.95
2910727,145599157.5
3556503,146054027.47
3504503,147436965.0
4128104,147518582.3
1505502,147644477.9
4101408,149370018.38
3516408,149848148.3
2900702,150101427.37
2906501,150739081.25
2925303,151080649.23
3504008,151523354.919999
3300308,151817314.52
4310207,152687300.419999
3524303,153145142.319999
3550605,153879176.03
4215802,154368829.86
3304110,155326428.41
1702109,155452362.419999
2603454,157459745.53
3508504,157818982.65
3103504,158085742.68
3168606,158111658.9
3549102,160560982.05
3300209,160651554.419999
3168705,160712498.24
3526704,160993260.46
3202405,162868831.78
2924009,162943517.7
3525003,163478060.61
5211503,164029268.74
3303203,164099735.77
3543303,165177228.73
3522406,167224840.93
4313508,168552311.15
4211900,169791616.25
3302601,170983119.19
5107909,172143911.76
3140001,172282791.83
5211909,173098869.75
4300604,173422252.77
2112209,174335392.15
1502400,175089856.48
3200409,175117075.69
3204906,175334079.68
4301602,176754641.16
3516309,177126324.19
3301306,177236523.02
4202909,178655814.32
3302858,180210572.92
3555406,180255777.96
3302205,180848613.83
1501303,181874707.37
3201506,182784683.48
4119152,182930527.36
3148004,183954520.24
3129806,184145770.24
3518404,185825931.17
3105608,187480688.4
3302700,188194628.0
1301209,188337979.86
3545209,188568098.17
3104007,188719871.39
3554003,188801697.95
3522109,189871025.09
3146107,190237968.85
1508100,191148975.53
2903201,191957622.33
4109401,192375252.88
4127700,192698702.99
2918001,193401473.89
3557006,194542539.32
3506508,194999872.4
2930709,195400840.93
4320008,197185231.67
3534708,197546274.62
3506359,198408155.42
4303103,199800955.42
3118007,199993049.37
2914802,200669323.5
3154606,202448915.2
4118204,204150663.72
5008305,204741019.28
3523404,205299827.86
3170701,206370607.75
2913606,206861297.72
3304151,207593756.31
3157807,208518611.89
3524709,209082976.08
3530805,209263650.29
3152501,209621414.29
3507506,212704529.28
5205109,213019689.85
4316808,214122479.66
2103000,214132057.17
5212501,218022817.63
5220454,218429273.14
4302105,221199388.61
3525300,223221085.0
4323002,224705441.13
4105805,228832182.87
3527306,229669676.46
3509205,230264121.53
3522307,231192248.35
2403251,234975926.12
3511102,239586041.97
3556701,241697312.73
2307304,243249207.05
3522208,243452337.34
2610707,246104190.06
3539806,247281597.84
3201209,250543737.59
5003207,251351591.06
3303401,254653075.02
3551702,256245532.71
4209300,260062970.71
3304201,263501843.79
3504107,265474458.01
3510609,265814675.0
4314100,266885718.33
3510500,267229733.46
3507605,267396738.97
3305802,268135250.94
2919207,268846286.14
1506807,268899105.0
2700300,272167528.27
3200607,272700623.0
3505500,273525451.98
5108402,273587414.69
2918407,275500109.5
3503307,278840792.82
3305000,280281376.91
3300407,284109841.73
3545803,285375888.84
3302502,287364339.22
3538006,287914170.4
3556206,289210506.4
3530706,294066450.4
4315602,296173089.96
4216602,296306644.76
3515004,298039389.1
3522505,298698493.9
2105302,301201785.85
3131703,307437629.77
3301900,314611261.62
1500800,314847609.079999
3144805,315167192.04
2611101,317695197.85
4316907,318864876.52
2604106,319307321.51
4204608,323437608.65
2303709,323880829.67
3523107,327487301.25
3167202,330083957.71
2933307,330854404.029999
4204202,332752730.42
3523909,334344307.93
3122306,334729945.9
3502804,335460573.47
3305109,335531144.92
2312908,335860213.0
4202008,335864011.86
3302007,339646045.839999
3541406,340517392.51
2609600,340964482.77
5107602,342664036.0
3203205,345012257.49
5218805,347882958.07
2408003,353486885.45
3201308,353863825.37
2307650,356934760.44
4208906,361124347.27
2607208,361974447.62
4104808,371393435.57
3127701,384226131.36
3516200,384919570.43
4318705,386234020.03
2602902,386257271.42
3151800,388633642.14
4309209,389670079.17
5003702,390693678.24
5201405,395294385.98
4119905,401439481.64
1504208,404168438.68
1200401,404998198.36
1600303,414507013.84
3543907,415940096.98
3519071,416489670.01
3300456,420020332.8
3552502,423085939.62
4314407,424467029.69
3547304,425386495.94
3513009,425809036.15
2929206,426863428.01
3550704,435608719.3
3143302,436666732.85
3524402,441006948.18
3552403,442757208.74
4313409,444275677.46
3503208,445759616.33
2504009,447906379.41
3529005,449199866.34
3552809,451617364.0
3548906,453271900.68
1721000,463448903.98
1400100,473163344.72
5201108,488164900.65
3501608,495288964.29
4108304,500425447.79
1505536,505627170.42
2910800,506279389.86
3170107,511420325.96
3304524,516416539.59
3551009,519880190.0
3131307,526491015.71
3300704,531299839.01
3205200,534037491.18
3520509,534151318.83
4125506,536405657.61
3526902,543167440.66
3303906,545506124.88
3506003,583772358.75
4101804,585348936.809999
4208203,586770250.55
3554102,588679347.36
3529401,595202104.059999
4115200,606474894.67
3530607,607948193.72
2607901,617299426.23
2905701,624280803.69
3541000,627177400.679999
4304606,627808881.2
3306305,659877700.0
3304904,691040737.66
1100205,693421860.2
3518701,695304403.7
4202404,695639398.47
3303500,731433228.96
3300100,744386258.64
3513801,745579819.68
3205002,775395205.24
3513504,785732167.51
3549805,788846482.9
4113700,808700908.47
3548807,826146909.65
3538709,836720768.05
3136702,851090107.39
2800308,867608875.93
5103403,878584277.5
4205407,890786419.65
3118601,920983631.69
4209102,955706366.55
4305108,964349623.55
3536505,1028471650.37
3170206,1045548857.0
3303302,1052520639.61
3525904,1145919283.41
2507507,1146739454.09
3106705,1157767722.44
3205309,1178270618.12
2408102,1181077576.8
2704302,1197043794.06999
3543402,1245698646.64
3534401,1248691477.56999
2211001,1265602236.2
3552205,1272598589.94
3548500,1285461763.66
3302403,1392376913.72
3547809,1426844024.37
3301702,1463605349.98
2111300,1548867671.3
3505708,1555365991.95
5002704,1598398441.38
3549904,1615406816.83
1501402,1718075575.0
3301009,1902213208.15
5208707,2319027909.6
3518800,2379774396.65
1302603,2454004885.2
3548708,2467020478.79
2611606,2531927554.86999
3509502,2553313414.13
2927408,3058053436.5
2304400,3361737150.16
4314902,3365888641.95
4106902,4194499408.68
3106200,5135676497.17
3304557,13411855352.24
3550308,27664960370.24
