CodMunIBGE,PIB 2010 (R$),VALUE
5217401,412009.647,412009647.0
4123501,413132.028,413132028.0
2907509,415103.16,415103160.0
4119103,415232.188,415232188.0
5106372,416553.505,416553505.0
3300605,420564.412,420564412.0
3551504,420611.208,420611208.0
1716604,421891.769,421891769.0
1507953,422200.902,422200902.0
5211800,422245.037,422245037.0
3502705,423372.757,423372757.0
3548005,423857.904,423857904.0
2910701,424516.189,424516189.0
4321303,424905.493,424905493.0
5103205,426300.293,426300293.0
4309407,426314.611,426314611.0
3203056,426905.963,426905963.0
3514908,427351.356,427351356.0
2211209,427632.416,427632416.0
3107109,427747.081,427747081.0
4215703,427862.721,427862721.0
4312906,429209.626,429209626.0
4320909,429588.109,429588109.0
3509908,430181.143,430181143.0
3510807,430282.877,430282877.0
4203907,430395.92,430395920.0
3541505,432068.355,432068355.0
3155702,432579.653,432579653.0
4205456,433874.266,433874266.0
3145604,434492.289,434492289.0
3519303,434933.925,434933925.0
3531100,435874.254,435874254.0
3552106,436407.076,436407076.0
2709301,437457.478,437457478.0
4306809,438226.355,438226355.0
4316451,438445.714,438445714.0
2928604,438783.832,438783832.0
4315701,439145.525,439145525.0
3503703,439155.481,439155481.0
4217709,439222.255,439222255.0
3539202,440091.526,440091526.0
3129707,440326.225,440326225.0
3305406,440635.655,440635655.0
1500206,440767.452,440767452.0
2400208,442986.963,442986963.0
2104057,443751.454,443751454.0
2706307,444152.18,444152180.0
4208500,445916.256,445916256.0
3556404,445974.709,445974709.0
4200101,446167.272,446167272.0
5104807,446474.714,446474714.0
4219002,446479.627,446479627.0
2601201,447132.633,447132633.0
2108603,447266.118,447266118.0
5221601,447957.523,447957523.0
4320107,449683.562,449683562.0
3303609,450652.725,450652725.0
4317301,450869.252,450869252.0
4216909,450919.793,450919793.0
3124807,452050.297,452050297.0
2930774,452918.194,452918194.0
5001904,455726.466,455726466.0
2311405,456018.06,456018060.0
3547502,457220.854,457220854.0
5006002,458684.049,458684049.0
3501707,459374.943,459374943.0
5105101,462097.051,462097051.0
2601102,462790.965,462790965.0
3201407,463430.566,463430566.0
5106232,464082.506,464082506.0
2301901,464715.479,464715479.0
2607752,464779.754,464779754.0
3510005,466157.698,466157698.0
5215231,467546.004,467546004.0
5218003,468236.533,468236533.0
4211751,468841.93,468841930.0
3505807,470286.155,470286155.0
3110608,471269.619,471269619.0
2615300,471338.56,471338560.0
2313401,472288.794,472288794.0
2402600,473139.733,473139733.0
4114807,473453.439,473453439.0
4209409,474495.184,474495184.0
4217501,474759.25,474759250.0
1502103,475010.725,475010725.0
5105150,475733.004,475733004.0
3304755,476293.764,476293764.0
2303501,477433.699,477433699.0
1100155,477501.323,477501323.0
4216305,477647.671,477647671.0
4304507,478821.896,478821896.0
3119302,479056.447,479056447.0
3151503,479654.95,479654950.0
1503903,480751.584,480751584.0
5220108,482364.232,482364232.0
3200904,482589.785,482589785.0
4103453,483398.775,483398775.0
3102605,483673.247,483673247.0
4202800,483790.695,483790695.0
2506301,483903.79,483903790.0
2610004,484106.683,484106683.0
4318804,485234.713,485234713.0
4321600,485427.545,485427545.0
3129509,486188.367,486188367.0
2929503,487336.7,487336700.0
3523206,487568.165,487568165.0
5204250,489168.715,489168715.0
2707701,489699.859,489699859.0
3135100,490115.175,490115175.0
3117306,490189.545,490189545.0
3306206,491050.942,491050942.0
2915601,491522.216,491522216.0
2917706,491841.175,491841175.0
3529708,492014.826,492014826.0
2803302,493888.606,493888606.0
5001003,494481.029,494481029.0
1507300,495055.163,495055163.0
3556305,495120.318,495120318.0
3502507,496062.198,496062198.0
3525201,496629.597,496629597.0
5106752,497065.415,497065415.0
2605202,499040.356,499040356.0
5217609,499464.738,499464738.0
1508407,500256.054,500256054.0
5215702,500593.347,500593347.0
4321501,505242.24,505242240.0
2307601,505778.209,505778209.0
4310009,505810.82,505810820.0
3510203,505845.7,505845700.0
4120606,506247.898,506247898.0
4124103,506702.086,506702086.0
3520103,506755.79,506755790.0
2909802,507284.224,507284224.0
4310801,507996.992,507996992.0
4304408,508128.384,508128384.0
1501709,509271.612,509271612.0
4117602,510692.441,510692441.0
3130101,512939.529,512939529.0
4301008,515079.614,515079614.0
3160702,515483.546,515483546.0
3512001,516279.578,516279578.0
3133758,517685.006,517685006.0
2312403,517967.402,517967402.0
3204559,518864.014,518864014.0
3163706,518953.708,518953708.0
5210406,520256.397,520256397.0
4206306,520381.926,520381926.0
4316402,521125.021,521125021.0
3525102,521470.981,521470981.0
2930105,522537.273,522537273.0
4318903,522977.775,522977775.0
2803203,523634.611,523634611.0
4313375,524360.896,524360896.0
3111200,524701.386,524701386.0
3144300,525635.26,525635260.0
4213104,528933.027,528933027.0
5002407,529082.155,529082155.0
5003306,530702.103,530702103.0
2930501,530968.696,530968696.0
5001102,532554.575,532554575.0
4201307,532599.842,532599842.0
1501782,534052.061,534052061.0
4322202,535174.613,535174613.0
3553955,535980.029,535980029.0
2402006,537967.88,537967880.0
2914604,540331.215,540331215.0
1100189,540861.562,540861562.0
3546603,541138.459,541138459.0
3152808,541173.398,541173398.0
3502200,541193.687,541193687.0
4111803,541342.23,541342230.0
4125704,544432.162,544432162.0
5003256,544859.425,544859425.0
2911709,544906.753,544906753.0
1508126,545230.465,545230465.0
2503704,545321.165,545321165.0
4114203,546369.993,546369993.0
4212908,546578.974,546578974.0
4317400,547609.389,547609389.0
4311304,548331.252,548331252.0
2606408,548708.476,548708476.0
5104609,549108.689,549108689.0
3500303,549174.956,549174956.0
2516201,549346.627,549346627.0
2203909,550099.793,550099793.0
1718204,550115.308,550115308.0
2910602,550517.584,550517584.0
3170800,552174.91,552174910.0
2613701,553855.592,553855592.0
3203908,555706.613,555706613.0
2801504,556044.293,556044293.0
4102000,556879.716,556879716.0
3526407,558347.84,558347840.0
5219308,559354.217,559354217.0
3542206,562996.563,562996563.0
3547601,563818.158,563818158.0
3101508,564993.181,564993181.0
4117701,565016.757,565016757.0
5100300,565690.49,565690490.0
4125605,567737.132,567737132.0
4213500,567925.985,567925985.0
3156908,567953.637,567953637.0
1716109,570080.042,570080042.0
4211702,570471.666,570471666.0
2909307,571612.605,571612605.0
3303708,572304.485,572304485.0
3503802,572380.241,572380241.0
4317608,573106.189,573106189.0
2311801,575304.316,575304316.0
2311306,576333.633,576333633.0
1500503,576867.404,576867404.0
2301109,577080.67,577080670.0
2806701,577308.345,577308345.0
3138401,577376.541,577376541.0
3533502,577510.17,577510170.0
1303403,578337.198,578337198.0
4219705,579348.873,579348873.0
4313060,580507.792,580507792.0
4122305,580700.808,580700808.0
1501501,580846.682,580846682.0
3117876,581144.846,581144846.0
5210000,581552.497,581552497.0
4203204,581748.87,581748870.0
1500107,583793.453,583793453.0
3304706,584055.914,584055914.0
3518206,588123.712,588123712.0
2309706,591626.511,591626511.0
2103307,593907.852,593907852.0
2306306,594791.111,594791111.0
4101606,596608.697,596608697.0
3139003,596819.439,596819439.0
3305158,597025.96,597025960.0
3534609,597484.558,597484558.0
1100106,598167.052,598167052.0
1502202,601463.761,601463761.0
2309607,602770.231,602770231.0
3300936,604026.548,604026548.0
3537800,606801.053,606801053.0
2101202,607057.279,607057279.0
5006309,611468.82,611468820.0
4322806,612324.584,612324584.0
2921005,613777.335,613777335.0
2806107,616807.2,616807200.0
3136306,617035.519,617035519.0
3145000,617921.787,617921787.0
4312658,618498.238,618498238.0
3518602,618831.315,618831315.0
3301850,620367.574,620367574.0
4308508,620513.163,620513163.0
4306601,622454.952,622454952.0
2407203,624094.674,624094674.0
4210506,627703.201,627703201.0
3513108,627725.497,627725497.0
1100288,627848.22,627848220.0
3172004,628151.518,628151518.0
3505203,628396.178,628396178.0
3524105,629151.84,629151840.0
5007695,629917.988,629917988.0
3107406,630340.849,630340849.0
3515103,630976.633,630976633.0
4119509,631587.6,631587600.0
3162948,635370.807,635370807.0
3525706,636119.478,636119478.0
3541307,637465.72,637465720.0
3500105,639090.507,639090507.0
3104205,639615.617,639615617.0
4313706,642627.689,642627689.0
4204806,646797.021,646797021.0
2927002,647029.26,647029260.0
1302504,647439.91,647439910.0
3537602,649577.293,649577293.0
2911105,651069.144,651069144.0
4215000,653645.831,653645831.0
4304630,653655.261,653655261.0
4304358,659547.171,659547171.0
3537008,660162.145,660162145.0
3169406,662628.555,662628555.0
3540200,663942.085,663942085.0
4104659,664492.733,664492733.0
4104006,665119.015,665119015.0
2917508,666035.196,666035196.0
4205506,667226.924,667226924.0
5213806,667439.971,667439971.0
2109908,670907.726,670907726.0
3539509,672896.931,672896931.0
3141108,673868.445,673868445.0
4203956,676626.988,676626988.0
5208608,677333.875,677333875.0
3509700,681915.965,681915965.0
4306767,682531.696,682531696.0
4107207,682627.285,682627285.0
2208007,682827.836,682827836.0
5100250,682973.645,682973645.0
5210109,683804.226,683804226.0
4310603,685709.827,685709827.0
2401107,688025.722,688025722.0
4313300,691969.026,691969026.0
4218004,692919.902,692919902.0
3302270,692967.065,692967065.0
4321451,697408.452,697408452.0
3514403,699888.953,699888953.0
2404507,701908.463,701908463.0
4207304,701969.397,701969397.0
5101704,703561.735,703561735.0
4112009,703645.817,703645817.0
2702306,703927.19,703927190.0
2306405,704980.211,704980211.0
4107652,706289.185,706289185.0
3540002,706689.331,706689331.0
4100400,706900.907,706900907.0
3535507,707335.521,707335521.0
4104600,707615.37,707615370.0
4114401,710548.329,710548329.0
3516705,710995.449,710995449.0
2604007,711552.188,711552188.0
5209101,712143.519,712143519.0
2803609,712380.296,712380296.0
4321709,720060.501,720060501.0
3301108,722817.548,722817548.0
4128203,723334.533,723334533.0
3550100,724879.086,724879086.0
4126256,725972.595,725972595.0
2612505,727015.458,727015458.0
5103502,729471.123,729471123.0
4314050,729606.549,729606549.0
1504422,732170.624,732170624.0
4120804,732944.358,732944358.0
3513702,737342.11,737342110.0
4119301,737356.021,737356021.0
3531902,741486.477,741486477.0
5200555,742108.261,742108261.0
3143104,743439.99,743439990.0
3203320,746058.643,746058643.0
2904605,746514.404,746514404.0
4308201,746720.309,746720309.0
2613909,746908.34,746908340.0
3524808,748344.64,748344640.0
4115804,750258.391,750258391.0
1506138,752442.73,752442730.0
2111201,752813.376,752813376.0
4106407,753182.089,753182089.0
2803500,754701.034,754701034.0
4113205,755219.864,755219864.0
3537107,756060.877,756060877.0
4314803,761657.154,761657154.0
3544004,764122.936,764122936.0
5007901,764488.233,764488233.0
5002951,767559.526,767559526.0
5200258,767597.182,767597182.0
2932903,768017.847,768017847.0
2301000,768348.12,768348120.0
3553708,769803.594,769803594.0
5214606,770876.4,770876400.0
1200203,771040.223,771040223.0
5218508,771852.842,771852842.0
4321204,774211.442,774211442.0
3527603,775223.1,775223100.0
3127107,775520.923,775520923.0
3152105,781595.725,781595725.0
4110706,785302.463,785302463.0
3519709,785959.016,785959016.0
3137205,786658.642,786658642.0
1100114,797296.433,797296433.0
3171303,797394.505,797394505.0
2908507,798232.833,798232833.0
4208302,798638.314,798638314.0
4117909,798830.381,798830381.0
3120904,800196.772,800196772.0
2501807,806090.917,806090917.0
3136652,806639.078,806639078.0
5005707,807936.06,807936060.0
3127008,808504.594,808504594.0
3303807,809203.107,809203107.0
4122206,809517.779,809517779.0
2601706,811692.184,811692184.0
2603454,816856.528,816856528.0
2307700,820090.103,820090103.0
3515186,824248.136,824248136.0
5107875,827963.041,827963041.0
2510808,830948.694,830948694.0
3509254,835391.464,835391464.0
3305554,840825.382,840825382.0
1500602,842407.869,842407869.0
3205101,847607.032,847607032.0
1301902,849636.545,849636545.0
3522703,850559.842,850559842.0
2600054,853291.329,853291329.0
4307807,854164.541,854164541.0
2612208,858893.71,858893710.0
3113404,859125.324,859125324.0
3512803,859253.372,859253372.0
3519600,861803.949,861803949.0
3540606,862626.922,862626922.0
5006200,864838.427,864838427.0
3522109,869872.981,869872981.0
2802908,870519.947,870519947.0
3537305,873794.332,873794332.0
4317103,873868.315,873868315.0
3544251,876860.915,876860915.0
3126109,879186.003,879186003.0
5101803,882330.923,882330923.0
3516309,883621.191,883621191.0
2305506,884473.782,884473782.0
4305355,885720.392,885720392.0
4307609,890155.403,890155403.0
2708600,892341.058,892341058.0
4309605,892861.01,892861010.0
5102504,895991.56,895991560.0
3555406,896600.338,896600338.0
4217204,898067.08,898067080.0
3542602,899414.509,899414509.0
2606200,901542.023,901542023.0
3546702,901671.659,901671659.0
4309100,904019.544,904019544.0
3300803,906006.244,906006244.0
1503606,906106.524,906106524.0
3556453,910939.997,910939997.0
3505302,911100.192,911100192.0
2704708,911886.498,911886498.0
3545308,914589.294,914589294.0
3119401,920040.106,920040106.0
3105400,920143.265,920143265.0
3305208,929226.158,929226158.0
5213087,930914.654,930914654.0
4209003,931963.598,931963598.0
2611002,932345.377,932345377.0
5205471,932925.187,932925187.0
3159605,936233.515,936233515.0
5102678,937129.377,937129377.0
2925204,939101.735,939101735.0
4120903,942566.223,942566223.0
3549409,945887.321,945887321.0
4306403,947058.173,947058173.0
3546801,949379.501,949379501.0
3546405,956980.658,956980658.0
2928901,959035.351,959035351.0
2207702,967407.894,967407894.0
3133709,975684.085,975684085.0
2112209,977152.586,977152586.0
3530300,977180.973,977180973.0
4213203,979887.834,979887834.0
4318002,982264.685,982264685.0
4203808,982357.1,982357100.0
3137601,982774.177,982774177.0
3169356,983447.401,983447401.0
4114609,983588.988,983588988.0
2304202,985409.905,985409905.0
4201406,991569.345,991569345.0
4126272,992201.348,992201348.0
3103751,996130.92,996130920.0
4318309,996979.76,996979760.0
4218202,1000349.861,1000349861.0
4202305,1001115.579,1001115579.0
4210100,1001512.751,1001512751.0
3128709,1002735.561,1002735561.0
3531308,1004633.655,1004633655.0
3555000,1005874.952,1005874952.0
5220454,1009536.863,1009536863.0
3145208,1010516.157,1010516157.0
4304804,1010716.574,1010716574.0
2100055,1012037.142,1012037142.0
4206504,1012209.644,1012209644.0
4308607,1013878.185,1013878185.0
3115300,1015919.19,1015919190.0
4310108,1020677.165,1020677165.0
3306107,1022596.361,1022596361.0
2916401,1022599.667,1022599667.0
2103000,1025085.637,1025085637.0
3162500,1025243.181,1025243181.0
5102637,1026350.514,1026350514.0
5221403,1028754.359,1028754359.0
4303509,1034395.261,1034395261.0
3517406,1034455.237,1034455237.0
5007208,1039413.242,1039413242.0
4219507,1041490.988,1041490988.0
3304003,1045134.2,1045134200.0
3534302,1046216.631,1046216631.0
5006606,1050414.9,1050414900.0
3502754,1056801.228,1056801228.0
2407104,1057410.996,1057410996.0
5206206,1060336.116,1060336116.0
3164704,1061147.955,1061147955.0
4300406,1064424.806,1064424806.0
3515509,1069480.749,1069480749.0
1600600,1075428.189,1075428189.0
5208004,1085948.566,1085948566.0
2928703,1088685.694,1088685694.0
3530508,1089746.451,1089746451.0
4300901,1091182.18,1091182180.0
3506359,1097980.295,1097980295.0
4313904,1100161.178,1100161178.0
4118402,1101756.866,1101756866.0
4311809,1103373.725,1103373725.0
3510401,1107156.802,1107156802.0
2802106,1108185.365,1108185365.0
3139409,1109457.523,1109457523.0
3518305,1111404.914,1111404914.0
5106224,1112452.939,1112452939.0
4104907,1113219.595,1113219595.0
5005400,1113718.576,1113718576.0
3528502,1116127.806,1116127806.0
5221858,1117499.329,1117499329.0
3118304,1129940.656,1129940656.0
3149309,1134938.418,1134938418.0
4207007,1142741.983,1142741983.0
2305233,1146485.137,1146485137.0
3151206,1151269.316,1151269316.0
3505906,1153706.59,1153706590.0
4304705,1157959.005,1157959005.0
4109807,1161945.825,1161945825.0
3511508,1166025.306,1166025306.0
3304300,1168376.613,1168376613.0
3540705,1168791.96,1168791960.0
3528403,1171996.2,1171996200.0
5213103,1173433.87,1173433870.0
3522406,1175016.563,1175016563.0
2925303,1181262.955,1181262955.0
3549706,1185115.291,1185115291.0
3533908,1185866.073,1185866073.0
1100049,1186494.091,1186494091.0
3509601,1189439.964,1189439964.0
5204508,1197471.22,1197471220.0
2606002,1201193.473,1201193473.0
4317509,1203995.713,1203995713.0
4105508,1212578.938,1212578938.0
4322509,1214764.901,1214764901.0
3143906,1218094.945,1218094945.0
4303004,1222147.57,1222147570.0
3106309,1223910.032,1223910032.0
3512407,1227207.902,1227207902.0
4122404,1230993.764,1230993764.0
1709500,1234373.556,1234373556.0
3504503,1237711.796,1237711796.0
4313508,1239024.578,1239024578.0
2606804,1244019.265,1244019265.0
2513703,1244882.896,1244882896.0
2918001,1255503.341,1255503341.0
2922003,1264665.143,1264665143.0
3204906,1268489.693,1268489693.0
3202405,1281845.689,1281845689.0
3148103,1282274.787,1282274787.0
3554508,1283860.675,1283860675.0
3101607,1284402.449,1284402449.0
4301602,1288067.657,1288067657.0
4108403,1299819.941,1299819941.0
2931350,1302925.481,1302925481.0
4203600,1307033.199,1307033199.0
3536703,1313295.005,1313295005.0
5220405,1314512.806,1314512806.0
4219309,1321930.061,1321930061.0
3170404,1330067.636,1330067636.0
3109006,1335180.09,1335180090.0
3202801,1345406.06,1345406060.0
3527207,1356605.025,1356605025.0
3156700,1356782.37,1356782370.0
4300604,1360732.081,1360732081.0
1100023,1364693.78,1364693780.0
5105259,1371529.804,1371529804.0
2910727,1372266.201,1372266201.0
2412005,1380002.793,1380002793.0
3300209,1381762.421,1381762421.0
2905404,1397355.813,1397355813.0
2304285,1404070.625,1404070625.0
3129806,1407024.606,1407024606.0
3147907,1408579.153,1408579153.0
3541604,1411351.71,1411351710.0
3508405,1412089.251,1412089251.0
3502101,1422125.828,1422125828.0
4211306,1423383.314,1423383314.0
4207502,1425282.989,1425282989.0
4306106,1426495.562,1426495562.0
1505502,1427238.665,1427238665.0
4205902,1427625.413,1427625413.0
3302205,1436221.984,1436221984.0
2101400,1438809.672,1438809672.0
3506102,1446951.175,1446951175.0
1100304,1447187.301,1447187301.0
3513405,1450013.251,1450013251.0
3302858,1452834.33,1452834330.0
3550605,1457400.713,1457400713.0
2616407,1461946.728,1461946728.0
5107958,1464263.222,1464263222.0
3305505,1464446.286,1464446286.0
3168606,1465714.716,1465714716.0
4128104,1467370.961,1467370961.0
5007802,1471242.276,1471242276.0
3300308,1473284.344,1473284344.0
4317202,1486461.941,1486461941.0
3138203,1494001.949,1494001949.0
3302254,1495062.594,1495062594.0
3169307,1508905.365,1508905365.0
4322400,1518546.83,1518546830.0
3557105,1520497.145,1520497145.0
5107040,1522291.132,1522291132.0
3539301,1528609.042,1528609042.0
3134400,1529028.048,1529028048.0
4203006,1534459.458,1534459458.0
4214805,1548684.694,1548684694.0
3171204,1561162.161,1561162161.0
2503209,1564376.389,1564376389.0
3501152,1566535.035,1566535035.0
3507001,1570133.404,1570133404.0
4319901,1571774.473,1571774473.0
4118501,1573927.407,1573927407.0
3526803,1573990.436,1573990436.0
3147105,1577111.323,1577111323.0
3105608,1578866.913,1578866913.0
3533403,1598463.423,1598463423.0
3510500,1609177.485,1609177485.0
3516408,1613872.765,1613872765.0
4310207,1627125.376,1627125376.0
3526704,1634523.232,1634523232.0
1505304,1635545.137,1635545137.0
3524303,1637690.498,1637690498.0
3133808,1657410.705,1657410705.0
3504008,1666866.684,1666866684.0
4204301,1669960.852,1669960852.0
3134202,1689146.54,1689146540.0
3136207,1697019.969,1697019969.0
3147006,1701105.337,1701105337.0
4104303,1702323.334,1702323334.0
2801207,1709831.187,1709831187.0
3303203,1709865.911,1709865911.0
4322608,1722109.109,1722109109.0
3154606,1733698.806,1733698806.0
3500709,1736270.583,1736270583.0
1502400,1738923.327,1738923327.0
4101408,1749964.485,1749964485.0
4104204,1753399.745,1753399745.0
4303905,1754045.305,1754045305.0
3549102,1755940.839,1755940839.0
4103701,1766839.799,1766839799.0
3302601,1772367.044,1772367044.0
3506508,1784190.933,1784190933.0
3534708,1791042.551,1791042551.0
2918407,1799720.811,1799720811.0
3543303,1803800.365,1803800365.0
4127106,1804286.902,1804286902.0
2900702,1833519.232,1833519232.0
5107925,1834499.007,1834499007.0
3306008,1835763.703,1835763703.0
3556503,1837457.398,1837457398.0
4312401,1840974.076,1840974076.0
4307906,1853766.242,1853766242.0
1100122,1855358.695,1855358695.0
5003207,1863759.513,1863759513.0
3300233,1869297.147,1869297147.0
3302700,1873273.354,1873273354.0
3131901,1879338.804,1879338804.0
3201506,1882477.565,1882477565.0
3125101,1884763.511,1884763511.0
4215802,1889164.261,1889164261.0
2919553,1899744.723,1899744723.0
2700300,1908879.271,1908879271.0
2903201,1921578.304,1921578304.0
3118007,1922673.681,1922673681.0
3522604,1924254.299,1924254299.0
3531803,1924685.343,1924685343.0
4323002,1948820.245,1948820245.0
3161908,1951642.319,1951642319.0
2804805,1976864.284,1976864284.0
4218707,1980403.848,1980403848.0
1702109,1980667.651,1980667651.0
3503901,1988477.326,1988477326.0
3132404,1993811.24,1993811240.0
3148004,1996955.158,1996955158.0
1301209,1998793.445,1998793445.0
3509007,1998876.391,1998876391.0
3169901,2030568.818,2030568818.0
3304144,2032470.709,2032470709.0
3168705,2036766.112,2036766112.0
3557006,2042691.166,2042691166.0
3145901,2047668.344,2047668344.0
3525003,2049050.431,2049050431.0
3301306,2071659.889,2071659889.0
4307708,2096485.969,2096485969.0
4216206,2107729.96,2107729960.0
3529302,2110726.679,2110726679.0
4311403,2118848.156,2118848156.0
1502152,2120091.971,2120091971.0
2924009,2124083.063,2124083063.0
3515707,2133262.675,2133262675.0
3103504,2147788.685,2147788685.0
2307304,2151334.919,2151334919.0
2610707,2155696.093,2155696093.0
5212501,2167164.223,2167164223.0
2906501,2191977.82,2191977820.0
2910057,2206178.904,2206178904.0
1501303,2227149.609,2227149609.0
3157807,2230851.676,2230851676.0
5107909,2240640.723,2240640723.0
4320008,2242807.587,2242807587.0
5211909,2244412.532,2244412532.0
5211503,2269361.628,2269361628.0
3524006,2304035.694,2304035694.0
1506807,2309691.505,2309691505.0
3554003,2315179.97,2315179970.0
3527108,2325825.192,2325825192.0
4105805,2360600.313,2360600313.0
3522208,2366613.142,2366613142.0
3302502,2372394.968,2372394968.0
4307005,2397415.406,2397415406.0
3301900,2429728.892,2429728892.0
4127700,2438245.7,2438245700.0
3511102,2444101.987,2444101987.0
2914802,2444702.194,2444702194.0
3501905,2465216.059,2465216059.0
3505500,2500648.292,2500648292.0
4109401,2507593.18,2507593180.0
3525300,2548015.744,2548015744.0
2312908,2553785.077,2553785077.0
1508100,2566105.142,2566105142.0
2913606,2567197.162,2567197162.0
3104007,2573182.641,2573182641.0
3522307,2574006.514,2574006514.0
4101507,2621393.437,2621393437.0
4211900,2685688.637,2685688637.0
4202008,2735407.782,2735407782.0
3530805,2761857.853,2761857853.0
3508504,2765679.952,2765679952.0
4209300,2771856.29,2771856290.0
2403251,2794284.745,2794284745.0
2303709,2842606.084,2842606084.0
3305802,2896777.684,2896777684.0
4309308,2910559.909,2910559909.0
3303401,2921047.119,2921047119.0
3518404,2927684.346,2927684346.0
2105302,2936193.677,2936193677.0
3510609,3000084.756,3000084756.0
3507506,3012753.261,3012753261.0
3204302,3082026.938,3082026938.0
3152501,3123047.458,3123047458.0
3201209,3198902.967,3198902967.0
3503307,3211625.072,3211625072.0
3523107,3222392.085,3222392085.0
3170701,3234145.348,3234145348.0
3507605,3245514.692,3245514692.0
2930709,3254038.971,3254038971.0
3203205,3275115.294,3275115294.0
3541000,3276662.518,3276662518.0
3545209,3296868.127,3296868127.0
4202909,3346225.26,3346225260.0
3551009,3360635.376,3360635376.0
3523404,3394630.37,3394630370.0
2604106,3417378.377,3417378377.0
3122306,3417488.595,3417488595.0
2611101,3434155.106,3434155106.0
3127701,3454061.21,3454061210.0
1504208,3458624.643,3458624643.0
3300407,3460172.618,3460172618.0
3545803,3475486.71,3475486710.0
2609600,3479822.976,3479822976.0
2933307,3506823.677,3506823677.0
4302105,3508007.188,3508007188.0
3530706,3593003.565,3593003565.0
2919207,3652177.714,3652177714.0
3140001,3690160.556,3690160556.0
3504107,3709727.44,3709727440.0
3146107,3713842.157,3713842157.0
3151800,3742080.545,3742080545.0
3551702,3742697.271,3742697271.0
5003702,3765442.179,3765442179.0
3304151,3791122.34,3791122340.0
3550704,3820147.713,3820147713.0
4119152,3834700.612,3834700612.0
3538006,3855906.318,3855906318.0
4204608,3870771.186,3870771186.0
4314100,3903721.561,3903721561.0
5108402,3908580.299,3908580299.0
5008305,3917073.397,3917073397.0
3539806,3922731.58,3922731580.0
3556206,3937795.516,3937795516.0
4316907,4006384.029,4006384029.0
4118204,4068127.853,4068127853.0
1500800,4100512.646,4100512646.0
1721000,4102952.289,4102952289.0
3524709,4104912.586,4104912586.0
3502804,4132001.175,4132001175.0
3131703,4137155.461,4137155461.0
4316808,4176628.385,4176628385.0
4314407,4227939.522,4227939522.0
3200607,4246236.931,4246236931.0
4303103,4248239.301,4248239301.0
3515004,4373421.465,4373421465.0
2602902,4422989.116,4422989116.0
3300456,4427123.516,4427123516.0
3200409,4434883.647,4434883647.0
2408003,4438424.116,4438424116.0
3518701,4443142.099,4443142099.0
5218805,4450486.735,4450486735.0
4318705,4455336.177,4455336177.0
2307650,4499790.235,4499790235.0
3529005,4551068.738,4551068738.0
3541406,4563335.127,4563335127.0
3547304,4603218.73,4603218730.0
4204202,4604296.79,4604296790.0
3556701,4623767.902,4623767902.0
3523909,4633757.086,4633757086.0
3302007,4649830.794,4649830794.0
5107602,4826132.447,4826132447.0
3143302,4843675.092,4843675092.0
2504009,4992962.293,4992962293.0
3305109,5015431.739,5015431739.0
5205109,5018784.764,5018784764.0
3516200,5056918.275,5056918275.0
4216602,5115254.892,5115254892.0
1400100,5123255.741,5123255741.0
1200401,5125851.32,5125851320.0
4315602,5143120.718,5143120718.0
3304110,5174745.99,5174745990.0
3201308,5211183.277,5211183277.0
3522505,5220158.206,5220158206.0
4104808,5317063.087,5317063087.0
2929206,5323913.785,5323913785.0
3144805,5382563.8,5382563800.0
2607208,5404486.367,5404486367.0
3509205,5460802.408,5460802408.0
3552809,5473360.064,5473360064.0
3503208,5474437.459,5474437459.0
1600303,5503896.368,5503896368.0
4208906,5515805.918,5515805918.0
4313409,5536879.607,5536879607.0
3543907,5639383.578,5639383578.0
4322004,5670540.874,5670540874.0
3304201,5777847.406,5777847406.0
5201405,5808581.056,5808581056.0
3167202,5820627.535,5820627535.0
3527306,6027355.627,6027355627.0
3305000,6099728.755,6099728755.0
4108304,6245512.837,6245512837.0
3300100,6331317.969,6331317969.0
3552502,6555271.315,6555271315.0
3524402,6682818.577,6682818577.0
4119905,6698733.46,6698733460.0
3513009,6796203.027,6796203027.0
3548906,6805566.308,6805566308.0
2910800,7179906.045,7179906045.0
3501608,7236089.94,7236089940.0
3303906,7244424.721,7244424721.0
4309209,7295812.593,7295812593.0
3170107,7299719.536,7299719536.0
3131307,7520603.844,7520603844.0
2607901,7586200.13,7586200130.0
3526902,7629913.302,7629913302.0
3520509,7651291.806,7651291806.0
3205200,7928904.78,7928904780.0
3506003,8207654.55,8207654550.0
4115200,8554967.51,8554967510.0
3519071,8763445.705,8763445705.0
3304524,8957877.411,8957877411.0
4101804,8993871.707,8993871707.0
1100205,9093823.824,9093823824.0
3300704,9301079.437,9301079437.0
3529401,9323424.319,9323424319.0
3530607,9389909.016,9389909016.0
3513504,9466000.497,9466000497.0
3552403,9488101.508,9488101508.0
2800308,9603944.675,9603944675.0
3306305,9656616.495,9656616495.0
3549805,9770859.69,9770859690.0
4202404,9908621.308,9908621308.0
3136702,9912515.129,9912515129.0
4208203,10060380.68,10060380680.0
3303500,10142818.274,10142818274.0
3304904,10327201.477,10327201477.0
2211001,10627694.224,10627694224.0
3513801,10699784.003,10699784003.0
4113700,10822983.207,10822983207.0
2507507,10843957.795,10843957795.0
5201108,11060524.46,11060524460.0
4205407,11276679.727,11276679727.0
3548807,12205133.812,12205133812.0
2704302,12369801.295,12369801295.0
2905701,12446026.795,12446026795.0
3554102,12449701.43,12449701430.0
