CODE,RAW DATE,TERCODIGO,YEAR,NIVNOME,VALUE (Habitante)
POPTOT,2010-01-01T00:00:00-02:00,23AMC2097046,2010,AMC 20-00,39829.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC4097049,2010,AMC 40-00,39829.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC6097028,2010,AMC 60-00,39829.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC7097028,2010,AMC 70-00,39829.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC6097002,2010,AMC 60-00,39846.0
POPTOT,2010-01-01T00:00:00-02:00,4215000,2010,Municípios,39846.0
POPTOT,2010-01-01T00:00:00-02:00,421500,2010,AMC 60-00,39849.0
POPTOT,2010-01-01T00:00:00-02:00,421500,2010,AMC 70-00,39849.0
POPTOT,2010-01-01T00:00:00-02:00,421500,2010,AMC 91-00,39849.0
POPTOT,2010-01-01T00:00:00-02:00,2910503,2010,Municípios,39872.0
POPTOT,2010-01-01T00:00:00-02:00,291050,2010,AMC 70-00,39883.0
POPTOT,2010-01-01T00:00:00-02:00,291050,2010,AMC 91-00,39883.0
POPTOT,2010-01-01T00:00:00-02:00,1600279,2010,Municípios,39942.0
POPTOT,2010-01-01T00:00:00-02:00,1505486,2010,Municípios,39979.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC2097060,2010,AMC 20-00,40004.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC4097067,2010,AMC 40-00,40004.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC6097071,2010,AMC 60-00,40004.0
POPTOT,2010-01-01T00:00:00-02:00,260050,2010,AMC 70-00,40007.0
POPTOT,2010-01-01T00:00:00-02:00,260050,2010,AMC 91-00,40007.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC4097032,2010,AMC 40-00,40022.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC6097033,2010,AMC 60-00,40022.0
POPTOT,2010-01-01T00:00:00-02:00,3522703,2010,Municípios,40051.0
POPTOT,2010-01-01T00:00:00-02:00,352270,2010,AMC 40-00,40064.0
POPTOT,2010-01-01T00:00:00-02:00,352270,2010,AMC 60-00,40064.0
POPTOT,2010-01-01T00:00:00-02:00,352270,2010,AMC 70-00,40064.0
POPTOT,2010-01-01T00:00:00-02:00,352270,2010,AMC 91-00,40064.0
POPTOT,2010-01-01T00:00:00-02:00,150619,2010,AMC 91-00,40068.0
POPTOT,2010-01-01T00:00:00-02:00,1506195,2010,Municípios,40087.0
POPTOT,2010-01-01T00:00:00-02:00,3545308,2010,Municípios,40132.0
POPTOT,2010-01-01T00:00:00-02:00,354530,2010,AMC 60-00,40141.0
POPTOT,2010-01-01T00:00:00-02:00,354530,2010,AMC 70-00,40141.0
POPTOT,2010-01-01T00:00:00-02:00,354530,2010,AMC 91-00,40141.0
POPTOT,2010-01-01T00:00:00-02:00,42AMC6097023,2010,AMC 60-00,40159.0
POPTOT,2010-01-01T00:00:00-02:00,21AMC9197017,2010,AMC 91-00,40166.0
POPTOT,2010-01-01T00:00:00-02:00,4207304,2010,Municípios,40170.0
POPTOT,2010-01-01T00:00:00-02:00,500630,2010,AMC 91-00,40174.0
POPTOT,2010-01-01T00:00:00-02:00,2921005,2010,Municípios,40183.0
POPTOT,2010-01-01T00:00:00-02:00,5006309,2010,Municípios,40192.0
POPTOT,2010-01-01T00:00:00-02:00,420730,2010,AMC 60-00,40200.0
POPTOT,2010-01-01T00:00:00-02:00,420730,2010,AMC 70-00,40200.0
POPTOT,2010-01-01T00:00:00-02:00,420730,2010,AMC 91-00,40200.0
POPTOT,2010-01-01T00:00:00-02:00,292100,2010,AMC 70-00,40210.0
POPTOT,2010-01-01T00:00:00-02:00,292100,2010,AMC 91-00,40210.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC1872_1997011,2010,AMC 1872-00,40235.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC2097021,2010,AMC 20-00,40235.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC4097023,2010,AMC 40-00,40235.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC6097027,2010,AMC 60-00,40235.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC7097019,2010,AMC 70-00,40235.0
POPTOT,2010-01-01T00:00:00-02:00,2600500,2010,Municípios,40235.0
POPTOT,2010-01-01T00:00:00-02:00,3540200,2010,Municípios,40244.0
POPTOT,2010-01-01T00:00:00-02:00,354020,2010,AMC 40-00,40245.0
POPTOT,2010-01-01T00:00:00-02:00,354020,2010,AMC 60-00,40245.0
POPTOT,2010-01-01T00:00:00-02:00,354020,2010,AMC 70-00,40245.0
POPTOT,2010-01-01T00:00:00-02:00,354020,2010,AMC 91-00,40245.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC4097055,2010,AMC 40-00,40246.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC6097052,2010,AMC 60-00,40246.0
POPTOT,2010-01-01T00:00:00-02:00,2305803,2010,Municípios,40296.0
POPTOT,2010-01-01T00:00:00-02:00,2614204,2010,Municípios,40296.0
POPTOT,2010-01-01T00:00:00-02:00,230580,2010,AMC 91-00,40300.0
POPTOT,2010-01-01T00:00:00-02:00,261420,2010,AMC 1872-00,40306.0
POPTOT,2010-01-01T00:00:00-02:00,261420,2010,AMC 20-00,40306.0
POPTOT,2010-01-01T00:00:00-02:00,261420,2010,AMC 40-00,40306.0
POPTOT,2010-01-01T00:00:00-02:00,261420,2010,AMC 60-00,40306.0
POPTOT,2010-01-01T00:00:00-02:00,261420,2010,AMC 70-00,40306.0
POPTOT,2010-01-01T00:00:00-02:00,261420,2010,AMC 91-00,40306.0
POPTOT,2010-01-01T00:00:00-02:00,2928109,2010,Municípios,40309.0
POPTOT,2010-01-01T00:00:00-02:00,292810,2010,AMC 91-00,40316.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC2097029,2010,AMC 20-00,40363.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC4097031,2010,AMC 40-00,40363.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC6097037,2010,AMC 60-00,40363.0
POPTOT,2010-01-01T00:00:00-02:00,1500909,2010,Municípios,40497.0
POPTOT,2010-01-01T00:00:00-02:00,150090,2010,AMC 70-00,40499.0
POPTOT,2010-01-01T00:00:00-02:00,150090,2010,AMC 91-00,40499.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC6097005,2010,AMC 60-00,40511.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097008,2010,AMC 60-00,40532.0
POPTOT,2010-01-01T00:00:00-02:00,1508407,2010,Municípios,40573.0
POPTOT,2010-01-01T00:00:00-02:00,3304706,2010,Municípios,40589.0
POPTOT,2010-01-01T00:00:00-02:00,320090,2010,AMC 91-00,40610.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097067,2010,AMC 60-00,40614.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC2097102,2010,AMC 20-00,40622.0
POPTOT,2010-01-01T00:00:00-02:00,13AMC4097001,2010,AMC 40-00,40623.0
POPTOT,2010-01-01T00:00:00-02:00,3200904,2010,Municípios,40649.0
POPTOT,2010-01-01T00:00:00-02:00,22008,2010,Microrregiões,40684.0
POPTOT,2010-01-01T00:00:00-02:00,211050,2010,AMC 70-00,40717.0
POPTOT,2010-01-01T00:00:00-02:00,211050,2010,AMC 91-00,40717.0
POPTOT,2010-01-01T00:00:00-02:00,260140,2010,AMC 70-00,40720.0
POPTOT,2010-01-01T00:00:00-02:00,260140,2010,AMC 91-00,40720.0
POPTOT,2010-01-01T00:00:00-02:00,2601409,2010,Municípios,40732.0
POPTOT,2010-01-01T00:00:00-02:00,130185,2010,AMC 91-00,40735.0
POPTOT,2010-01-01T00:00:00-02:00,2110500,2010,Municípios,40736.0
POPTOT,2010-01-01T00:00:00-02:00,3110004,2010,Municípios,40750.0
POPTOT,2010-01-01T00:00:00-02:00,1301852,2010,Municípios,40781.0
POPTOT,2010-01-01T00:00:00-02:00,311000,2010,AMC 70-00,40786.0
POPTOT,2010-01-01T00:00:00-02:00,311000,2010,AMC 91-00,40786.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC2097109,2010,AMC 20-00,40805.0
POPTOT,2010-01-01T00:00:00-02:00,314430,2010,AMC 70-00,40816.0
POPTOT,2010-01-01T00:00:00-02:00,314430,2010,AMC 91-00,40816.0
POPTOT,2010-01-01T00:00:00-02:00,3144300,2010,Municípios,40834.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC6097011,2010,AMC 60-00,40842.0
POPTOT,2010-01-01T00:00:00-02:00,4313508,2010,Municípios,40906.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC4097034,2010,AMC 40-00,40907.0
POPTOT,2010-01-01T00:00:00-02:00,21AMC7097033,2010,AMC 70-00,40966.0
POPTOT,2010-01-01T00:00:00-02:00,21AMC9197031,2010,AMC 91-00,40966.0
POPTOT,2010-01-01T00:00:00-02:00,21AMC7097045,2010,AMC 70-00,40967.0
POPTOT,2010-01-01T00:00:00-02:00,21AMC9197044,2010,AMC 91-00,40967.0
POPTOT,2010-01-01T00:00:00-02:00,3554805,2010,Municípios,40984.0
POPTOT,2010-01-01T00:00:00-02:00,355480,2010,AMC 20-00,40985.0
POPTOT,2010-01-01T00:00:00-02:00,355480,2010,AMC 40-00,40985.0
POPTOT,2010-01-01T00:00:00-02:00,355480,2010,AMC 60-00,40985.0
POPTOT,2010-01-01T00:00:00-02:00,355480,2010,AMC 70-00,40985.0
POPTOT,2010-01-01T00:00:00-02:00,355480,2010,AMC 91-00,40985.0
POPTOT,2010-01-01T00:00:00-02:00,2512507,2010,Municípios,41049.0
POPTOT,2010-01-01T00:00:00-02:00,251250,2010,AMC 70-00,41054.0
POPTOT,2010-01-01T00:00:00-02:00,251250,2010,AMC 91-00,41054.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC4097024,2010,AMC 40-00,41066.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC6097024,2010,AMC 60-00,41066.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC7097004,2010,AMC 70-00,41066.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC9197004,2010,AMC 91-00,41066.0
POPTOT,2010-01-01T00:00:00-02:00,3303708,2010,Municípios,41084.0
POPTOT,2010-01-01T00:00:00-02:00,330370,2010,AMC 40-00,41088.0
POPTOT,2010-01-01T00:00:00-02:00,330370,2010,AMC 60-00,41088.0
POPTOT,2010-01-01T00:00:00-02:00,330370,2010,AMC 70-00,41088.0
POPTOT,2010-01-01T00:00:00-02:00,330370,2010,AMC 91-00,41088.0
POPTOT,2010-01-01T00:00:00-02:00,2709152,2010,Municípios,41152.0
POPTOT,2010-01-01T00:00:00-02:00,270915,2010,AMC 91-00,41158.0
POPTOT,2010-01-01T00:00:00-02:00,42AMC9197021,2010,AMC 91-00,41167.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097033,2010,AMC 60-00,41195.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC2097072,2010,AMC 20-00,41243.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097115,2010,AMC 40-00,41243.0
POPTOT,2010-01-01T00:00:00-02:00,22AMC6097003,2010,AMC 60-00,41252.0
POPTOT,2010-01-01T00:00:00-02:00,412560,2010,AMC 20-00,41257.0
POPTOT,2010-01-01T00:00:00-02:00,412560,2010,AMC 40-00,41257.0
POPTOT,2010-01-01T00:00:00-02:00,412560,2010,AMC 60-00,41257.0
POPTOT,2010-01-01T00:00:00-02:00,412560,2010,AMC 70-00,41257.0
POPTOT,2010-01-01T00:00:00-02:00,412560,2010,AMC 91-00,41257.0
POPTOT,2010-01-01T00:00:00-02:00,4125605,2010,Municípios,41257.0
POPTOT,2010-01-01T00:00:00-02:00,17AMC6097004,2010,AMC 60-00,41297.0
POPTOT,2010-01-01T00:00:00-02:00,17AMC7097011,2010,AMC 70-00,41297.0
POPTOT,2010-01-01T00:00:00-02:00,17AMC9197017,2010,AMC 91-00,41297.0
POPTOT,2010-01-01T00:00:00-02:00,3541307,2010,Municípios,41318.0
POPTOT,2010-01-01T00:00:00-02:00,354130,2010,AMC 70-00,41324.0
POPTOT,2010-01-01T00:00:00-02:00,354130,2010,AMC 91-00,41324.0
POPTOT,2010-01-01T00:00:00-02:00,3304755,2010,Municípios,41354.0
POPTOT,2010-01-01T00:00:00-02:00,510675,2010,AMC 91-00,41386.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC6097027,2010,AMC 60-00,41405.0
POPTOT,2010-01-01T00:00:00-02:00,5106752,2010,Municípios,41408.0
POPTOT,2010-01-01T00:00:00-02:00,521380,2010,AMC 40-00,41457.0
POPTOT,2010-01-01T00:00:00-02:00,521380,2010,AMC 60-00,41457.0
POPTOT,2010-01-01T00:00:00-02:00,521380,2010,AMC 70-00,41457.0
POPTOT,2010-01-01T00:00:00-02:00,521380,2010,AMC 91-00,41457.0
POPTOT,2010-01-01T00:00:00-02:00,5213806,2010,Municípios,41460.0
POPTOT,2010-01-01T00:00:00-02:00,15AMC9197013,2010,AMC 91-00,41476.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC9197003,2010,AMC 91-00,41477.0
POPTOT,2010-01-01T00:00:00-02:00,3536703,2010,Municípios,41497.0
POPTOT,2010-01-01T00:00:00-02:00,353670,2010,AMC 40-00,41530.0
POPTOT,2010-01-01T00:00:00-02:00,353670,2010,AMC 60-00,41530.0
POPTOT,2010-01-01T00:00:00-02:00,353670,2010,AMC 70-00,41530.0
POPTOT,2010-01-01T00:00:00-02:00,353670,2010,AMC 91-00,41530.0
POPTOT,2010-01-01T00:00:00-02:00,353710,2010,AMC 20-00,41549.0
POPTOT,2010-01-01T00:00:00-02:00,353710,2010,AMC 40-00,41549.0
POPTOT,2010-01-01T00:00:00-02:00,353710,2010,AMC 60-00,41549.0
POPTOT,2010-01-01T00:00:00-02:00,353710,2010,AMC 70-00,41549.0
POPTOT,2010-01-01T00:00:00-02:00,353710,2010,AMC 91-00,41549.0
POPTOT,2010-01-01T00:00:00-02:00,3537107,2010,Municípios,41558.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097146,2010,AMC 40-00,41561.0
POPTOT,2010-01-01T00:00:00-02:00,42AMC6097051,2010,AMC 60-00,41576.0
POPTOT,2010-01-01T00:00:00-02:00,4321600,2010,Municípios,41585.0
POPTOT,2010-01-01T00:00:00-02:00,3508405,2010,Municípios,41604.0
POPTOT,2010-01-01T00:00:00-02:00,28AMC2097010,2010,AMC 20-00,41642.0
POPTOT,2010-01-01T00:00:00-02:00,350840,2010,AMC 1872-00,41643.0
POPTOT,2010-01-01T00:00:00-02:00,350840,2010,AMC 20-00,41643.0
POPTOT,2010-01-01T00:00:00-02:00,350840,2010,AMC 40-00,41643.0
POPTOT,2010-01-01T00:00:00-02:00,350840,2010,AMC 60-00,41643.0
POPTOT,2010-01-01T00:00:00-02:00,350840,2010,AMC 70-00,41643.0
POPTOT,2010-01-01T00:00:00-02:00,350840,2010,AMC 91-00,41643.0
POPTOT,2010-01-01T00:00:00-02:00,110010,2010,AMC 91-00,41646.0
POPTOT,2010-01-01T00:00:00-02:00,432160,2010,AMC 91-00,41655.0
POPTOT,2010-01-01T00:00:00-02:00,1100106,2010,Municípios,41656.0
POPTOT,2010-01-01T00:00:00-02:00,3163706,2010,Municípios,41657.0
POPTOT,2010-01-01T00:00:00-02:00,316370,2010,AMC 40-00,41664.0
POPTOT,2010-01-01T00:00:00-02:00,316370,2010,AMC 60-00,41664.0
POPTOT,2010-01-01T00:00:00-02:00,316370,2010,AMC 70-00,41664.0
POPTOT,2010-01-01T00:00:00-02:00,316370,2010,AMC 91-00,41664.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097109,2010,AMC 40-00,41683.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC2097067,2010,AMC 20-00,41785.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC4097074,2010,AMC 40-00,41785.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC6097079,2010,AMC 60-00,41785.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC7097048,2010,AMC 70-00,41785.0
POPTOT,2010-01-01T00:00:00-02:00,2929909,2010,Municípios,41798.0
POPTOT,2010-01-01T00:00:00-02:00,292990,2010,AMC 70-00,41815.0
POPTOT,2010-01-01T00:00:00-02:00,292990,2010,AMC 91-00,41815.0
POPTOT,2010-01-01T00:00:00-02:00,4115804,2010,Municípios,41817.0
POPTOT,2010-01-01T00:00:00-02:00,41AMC4097011,2010,AMC 40-00,41820.0
POPTOT,2010-01-01T00:00:00-02:00,41AMC6097020,2010,AMC 60-00,41820.0
POPTOT,2010-01-01T00:00:00-02:00,35AMC2097035,2010,AMC 20-00,41825.0
POPTOT,2010-01-01T00:00:00-02:00,35AMC4097046,2010,AMC 40-00,41825.0
POPTOT,2010-01-01T00:00:00-02:00,5211800,2010,Municípios,41870.0
POPTOT,2010-01-01T00:00:00-02:00,14003,2010,Microrregiões,41886.0
POPTOT,2010-01-01T00:00:00-02:00,521180,2010,AMC 91-00,41888.0
POPTOT,2010-01-01T00:00:00-02:00,2310506,2010,Municípios,41890.0
POPTOT,2010-01-01T00:00:00-02:00,3515186,2010,Municípios,41907.0
POPTOT,2010-01-01T00:00:00-02:00,351518,2010,AMC 60-00,41919.0
POPTOT,2010-01-01T00:00:00-02:00,351518,2010,AMC 70-00,41919.0
POPTOT,2010-01-01T00:00:00-02:00,351518,2010,AMC 91-00,41919.0
POPTOT,2010-01-01T00:00:00-02:00,231050,2010,AMC 20-00,41942.0
POPTOT,2010-01-01T00:00:00-02:00,231050,2010,AMC 40-00,41942.0
POPTOT,2010-01-01T00:00:00-02:00,231050,2010,AMC 60-00,41942.0
POPTOT,2010-01-01T00:00:00-02:00,231050,2010,AMC 70-00,41942.0
POPTOT,2010-01-01T00:00:00-02:00,231050,2010,AMC 91-00,41942.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC2097005,2010,AMC 20-00,41944.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC4097005,2010,AMC 40-00,41944.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC6097007,2010,AMC 60-00,41944.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC2097009,2010,AMC 20-00,41963.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC4097009,2010,AMC 40-00,41963.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC6097005,2010,AMC 60-00,41963.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC7097005,2010,AMC 70-00,41963.0
POPTOT,2010-01-01T00:00:00-02:00,41AMC2097016,2010,AMC 20-00,41973.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC2097044,2010,AMC 20-00,41995.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC4097047,2010,AMC 40-00,41995.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097102,2010,AMC 40-00,42034.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC2097008,2010,AMC 20-00,42035.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC4097011,2010,AMC 40-00,42035.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC6097011,2010,AMC 60-00,42035.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097109,2010,AMC 60-00,42038.0
POPTOT,2010-01-01T00:00:00-02:00,4304630,2010,Municípios,42040.0
POPTOT,2010-01-01T00:00:00-02:00,12AMC4097003,2010,AMC 40-00,42057.0
POPTOT,2010-01-01T00:00:00-02:00,12AMC6097003,2010,AMC 60-00,42057.0
POPTOT,2010-01-01T00:00:00-02:00,12AMC7097003,2010,AMC 70-00,42057.0
POPTOT,2010-01-01T00:00:00-02:00,12AMC9197005,2010,AMC 91-00,42057.0
POPTOT,2010-01-01T00:00:00-02:00,5007901,2010,Municípios,42132.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC7097023,2010,AMC 70-00,42139.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC9197023,2010,AMC 91-00,42139.0
POPTOT,2010-01-01T00:00:00-02:00,292950,2010,AMC 40-00,42153.0
POPTOT,2010-01-01T00:00:00-02:00,292950,2010,AMC 60-00,42153.0
POPTOT,2010-01-01T00:00:00-02:00,292950,2010,AMC 70-00,42153.0
POPTOT,2010-01-01T00:00:00-02:00,292950,2010,AMC 91-00,42153.0
POPTOT,2010-01-01T00:00:00-02:00,2929503,2010,Municípios,42153.0
POPTOT,2010-01-01T00:00:00-02:00,14002,2010,Microrregiões,42160.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC4097050,2010,AMC 40-00,42161.0
POPTOT,2010-01-01T00:00:00-02:00,21AMC1872_1997001,2010,AMC 1872-00,42191.0
POPTOT,2010-01-01T00:00:00-02:00,42AMC6097032,2010,AMC 60-00,42214.0
POPTOT,2010-01-01T00:00:00-02:00,43012,2010,Microrregiões,42221.0
POPTOT,2010-01-01T00:00:00-02:00,3535507,2010,Municípios,42278.0
POPTOT,2010-01-01T00:00:00-02:00,353550,2010,AMC 70-00,42281.0
POPTOT,2010-01-01T00:00:00-02:00,353550,2010,AMC 91-00,42281.0
POPTOT,2010-01-01T00:00:00-02:00,2508901,2010,Municípios,42303.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC2097041,2010,AMC 20-00,42309.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC2097008,2010,AMC 20-00,42341.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC4097009,2010,AMC 40-00,42341.0
POPTOT,2010-01-01T00:00:00-02:00,5218003,2010,Municípios,42355.0
POPTOT,2010-01-01T00:00:00-02:00,5214606,2010,Municípios,42361.0
POPTOT,2010-01-01T00:00:00-02:00,28AMC2097004,2010,AMC 20-00,42375.0
POPTOT,2010-01-01T00:00:00-02:00,28AMC4097006,2010,AMC 40-00,42375.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC1872_1997016,2010,AMC 1872-00,42376.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC2097028,2010,AMC 20-00,42376.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC4097028,2010,AMC 40-00,42376.0
POPTOT,2010-01-01T00:00:00-02:00,521460,2010,AMC 70-00,42380.0
POPTOT,2010-01-01T00:00:00-02:00,521460,2010,AMC 91-00,42380.0
POPTOT,2010-01-01T00:00:00-02:00,23025,2010,Microrregiões,42445.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC1872_1997022,2010,AMC 1872-00,42471.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC2097035,2010,AMC 20-00,42471.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC4097037,2010,AMC 40-00,42471.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097159,2010,AMC 60-00,42471.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC4097020,2010,AMC 40-00,42475.0
POPTOT,2010-01-01T00:00:00-02:00,2100907,2010,Municípios,42505.0
POPTOT,2010-01-01T00:00:00-02:00,4216206,2010,Municípios,42520.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097108,2010,AMC 60-00,42549.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC4097015,2010,AMC 40-00,42555.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC6097018,2010,AMC 60-00,42555.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC2097027,2010,AMC 20-00,42572.0
POPTOT,2010-01-01T00:00:00-02:00,23AMC4097027,2010,AMC 40-00,42572.0
POPTOT,2010-01-01T00:00:00-02:00,4307609,2010,Municípios,42574.0
POPTOT,2010-01-01T00:00:00-02:00,430760,2010,AMC 70-00,42589.0
POPTOT,2010-01-01T00:00:00-02:00,430760,2010,AMC 91-00,42589.0
POPTOT,2010-01-01T00:00:00-02:00,22AMC4097002,2010,AMC 40-00,42634.0
POPTOT,2010-01-01T00:00:00-02:00,22AMC6097002,2010,AMC 60-00,42634.0
POPTOT,2010-01-01T00:00:00-02:00,22AMC7097002,2010,AMC 70-00,42634.0
POPTOT,2010-01-01T00:00:00-02:00,22AMC9197002,2010,AMC 91-00,42634.0
POPTOT,2010-01-01T00:00:00-02:00,2403103,2010,Municípios,42652.0
POPTOT,2010-01-01T00:00:00-02:00,2211100,2010,Municípios,42654.0
POPTOT,2010-01-01T00:00:00-02:00,240310,2010,AMC 70-00,42668.0
POPTOT,2010-01-01T00:00:00-02:00,240310,2010,AMC 91-00,42668.0
POPTOT,2010-01-01T00:00:00-02:00,31008,2010,Microrregiões,42669.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097035,2010,AMC 60-00,42672.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC7097017,2010,AMC 70-00,42672.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC9197017,2010,AMC 91-00,42672.0
POPTOT,2010-01-01T00:00:00-02:00,412410,2010,AMC 60-00,42688.0
POPTOT,2010-01-01T00:00:00-02:00,412410,2010,AMC 70-00,42688.0
POPTOT,2010-01-01T00:00:00-02:00,412410,2010,AMC 91-00,42688.0
POPTOT,2010-01-01T00:00:00-02:00,2308500,2010,Municípios,42690.0
POPTOT,2010-01-01T00:00:00-02:00,2919504,2010,Municípios,42693.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC4097006,2010,AMC 40-00,42705.0
POPTOT,2010-01-01T00:00:00-02:00,291950,2010,AMC 70-00,42705.0
POPTOT,2010-01-01T00:00:00-02:00,291950,2010,AMC 91-00,42705.0
POPTOT,2010-01-01T00:00:00-02:00,230850,2010,AMC 20-00,42707.0
POPTOT,2010-01-01T00:00:00-02:00,230850,2010,AMC 40-00,42707.0
POPTOT,2010-01-01T00:00:00-02:00,230850,2010,AMC 60-00,42707.0
POPTOT,2010-01-01T00:00:00-02:00,230850,2010,AMC 70-00,42707.0
POPTOT,2010-01-01T00:00:00-02:00,230850,2010,AMC 91-00,42707.0
POPTOT,2010-01-01T00:00:00-02:00,4124103,2010,Municípios,42707.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC2097077,2010,AMC 20-00,42731.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097163,2010,AMC 60-00,42732.0
POPTOT,2010-01-01T00:00:00-02:00,2312205,2010,Municípios,42763.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097031,2010,AMC 60-00,42799.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC7097016,2010,AMC 70-00,42799.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC9197016,2010,AMC 91-00,42799.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC2097038,2010,AMC 20-00,42812.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC4097043,2010,AMC 40-00,42812.0
POPTOT,2010-01-01T00:00:00-02:00,29AMC6097048,2010,AMC 60-00,42812.0
POPTOT,2010-01-01T00:00:00-02:00,292060,2010,AMC 70-00,42815.0
POPTOT,2010-01-01T00:00:00-02:00,292060,2010,AMC 91-00,42815.0
POPTOT,2010-01-01T00:00:00-02:00,2920601,2010,Municípios,42815.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC6097051,2010,AMC 60-00,42829.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC2097038,2010,AMC 20-00,42885.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC4097048,2010,AMC 40-00,42885.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC6097045,2010,AMC 60-00,42885.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC7097014,2010,AMC 70-00,42885.0
POPTOT,2010-01-01T00:00:00-02:00,26AMC9197012,2010,AMC 91-00,42885.0
POPTOT,2010-01-01T00:00:00-02:00,4117602,2010,Municípios,42888.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC2097007,2010,AMC 20-00,42908.0
