CODE,RAW DATE,TERCODIGO,YEAR,NIVNOME,VALUE (R$)
RECORRM,2010-01-01T00:00:00-02:00,2609402,2010,Municípios,64301644.96
RECORRM,2010-01-01T00:00:00-02:00,2902104,2010,Municípios,64322499.39
RECORRM,2010-01-01T00:00:00-02:00,2300200,2010,Municípios,64486635.82
RECORRM,2010-01-01T00:00:00-02:00,3537800,2010,Municípios,64508068.99
RECORRM,2010-01-01T00:00:00-02:00,2605202,2010,Municípios,64557536.99
RECORRM,2010-01-01T00:00:00-02:00,4126256,2010,Municípios,64594742.1
RECORRM,2010-01-01T00:00:00-02:00,3541505,2010,Municípios,64769981.83
RECORRM,2010-01-01T00:00:00-02:00,2910602,2010,Municípios,64897640.73
RECORRM,2010-01-01T00:00:00-02:00,1503903,2010,Municípios,64985422.97
RECORRM,2010-01-01T00:00:00-02:00,4213203,2010,Municípios,65000730.1
RECORRM,2010-01-01T00:00:00-02:00,3550100,2010,Municípios,65278662.96
RECORRM,2010-01-01T00:00:00-02:00,3515186,2010,Municípios,65335825.13
RECORRM,2010-01-01T00:00:00-02:00,5219308,2010,Municípios,65503305.43
RECORRM,2010-01-01T00:00:00-02:00,4305355,2010,Municípios,65534015.27
RECORRM,2010-01-01T00:00:00-02:00,2407203,2010,Municípios,65590736.6
RECORRM,2010-01-01T00:00:00-02:00,3513108,2010,Municípios,65616679.22
RECORRM,2010-01-01T00:00:00-02:00,5006309,2010,Municípios,65649196.11
RECORRM,2010-01-01T00:00:00-02:00,2516201,2010,Municípios,65651022.56
RECORRM,2010-01-01T00:00:00-02:00,2801306,2010,Municípios,65813737.97
RECORRM,2010-01-01T00:00:00-02:00,2314102,2010,Municípios,65886802.08
RECORRM,2010-01-01T00:00:00-02:00,1505809,2010,Municípios,65903514.0
RECORRM,2010-01-01T00:00:00-02:00,3539509,2010,Municípios,66080486.11
RECORRM,2010-01-01T00:00:00-02:00,1507300,2010,Municípios,66373403.56
RECORRM,2010-01-01T00:00:00-02:00,5215231,2010,Municípios,66528619.3
RECORRM,2010-01-01T00:00:00-02:00,5218508,2010,Municípios,66618958.48
RECORRM,2010-01-01T00:00:00-02:00,3541604,2010,Municípios,66695221.34
RECORRM,2010-01-01T00:00:00-02:00,2103604,2010,Municípios,66707183.45
RECORRM,2010-01-01T00:00:00-02:00,1507953,2010,Municípios,66844985.93
RECORRM,2010-01-01T00:00:00-02:00,4304408,2010,Municípios,66941048.69
RECORRM,2010-01-01T00:00:00-02:00,2107506,2010,Municípios,66990338.07
RECORRM,2010-01-01T00:00:00-02:00,2307601,2010,Municípios,67072735.79
RECORRM,2010-01-01T00:00:00-02:00,5106224,2010,Municípios,67226563.17
RECORRM,2010-01-01T00:00:00-02:00,2305407,2010,Municípios,67465571.44
RECORRM,2010-01-01T00:00:00-02:00,3544004,2010,Municípios,67771998.3199999
RECORRM,2010-01-01T00:00:00-02:00,2309607,2010,Municípios,67908316.43
RECORRM,2010-01-01T00:00:00-02:00,3502507,2010,Municípios,67918096.6599999
RECORRM,2010-01-01T00:00:00-02:00,4314050,2010,Municípios,67940221.84
RECORRM,2010-01-01T00:00:00-02:00,5102637,2010,Municípios,67983653.89
RECORRM,2010-01-01T00:00:00-02:00,5219753,2010,Municípios,68147819.47
RECORRM,2010-01-01T00:00:00-02:00,1100288,2010,Municípios,68251740.43
RECORRM,2010-01-01T00:00:00-02:00,2313302,2010,Municípios,68374562.63
RECORRM,2010-01-01T00:00:00-02:00,3519600,2010,Municípios,68442847.69
RECORRM,2010-01-01T00:00:00-02:00,3514403,2010,Municípios,68564639.01
RECORRM,2010-01-01T00:00:00-02:00,1504802,2010,Municípios,68602310.98
RECORRM,2010-01-01T00:00:00-02:00,2611002,2010,Municípios,68754279.18
RECORRM,2010-01-01T00:00:00-02:00,3546603,2010,Municípios,68879464.15
RECORRM,2010-01-01T00:00:00-02:00,3533502,2010,Municípios,68889734.2
RECORRM,2010-01-01T00:00:00-02:00,2915601,2010,Municípios,69024268.39
RECORRM,2010-01-01T00:00:00-02:00,3135100,2010,Municípios,69114489.7
RECORRM,2010-01-01T00:00:00-02:00,2914703,2010,Municípios,69271680.87
RECORRM,2010-01-01T00:00:00-02:00,1200203,2010,Municípios,69397489.81
RECORRM,2010-01-01T00:00:00-02:00,3545308,2010,Municípios,69521104.01
RECORRM,2010-01-01T00:00:00-02:00,5213087,2010,Municípios,69688721.7099999
RECORRM,2010-01-01T00:00:00-02:00,2803609,2010,Municípios,69767839.25
RECORRM,2010-01-01T00:00:00-02:00,3524808,2010,Municípios,69778500.61
RECORRM,2010-01-01T00:00:00-02:00,4307609,2010,Municípios,69798401.01
RECORRM,2010-01-01T00:00:00-02:00,3536703,2010,Municípios,69917938.48
RECORRM,2010-01-01T00:00:00-02:00,3300936,2010,Municípios,70166521.2099999
RECORRM,2010-01-01T00:00:00-02:00,5100250,2010,Municípios,70307471.0
RECORRM,2010-01-01T00:00:00-02:00,4311809,2010,Municípios,70341243.43
RECORRM,2010-01-01T00:00:00-02:00,3513702,2010,Municípios,70437416.0
RECORRM,2010-01-01T00:00:00-02:00,4321204,2010,Municípios,70578988.17
RECORRM,2010-01-01T00:00:00-02:00,5208608,2010,Municípios,70583534.0
RECORRM,2010-01-01T00:00:00-02:00,5001102,2010,Municípios,70601684.17
RECORRM,2010-01-01T00:00:00-02:00,4203808,2010,Municípios,70628684.61
RECORRM,2010-01-01T00:00:00-02:00,1100114,2010,Municípios,70859297.17
RECORRM,2010-01-01T00:00:00-02:00,3525102,2010,Municípios,70909131.55
RECORRM,2010-01-01T00:00:00-02:00,4203600,2010,Municípios,71025452.38
RECORRM,2010-01-01T00:00:00-02:00,2921500,2010,Municípios,71070887.05
RECORRM,2010-01-01T00:00:00-02:00,3201605,2010,Municípios,71161471.75
RECORRM,2010-01-01T00:00:00-02:00,4209003,2010,Municípios,71346728.68
RECORRM,2010-01-01T00:00:00-02:00,2612505,2010,Municípios,71347187.9599999
RECORRM,2010-01-01T00:00:00-02:00,4201406,2010,Municípios,71442005.43
RECORRM,2010-01-01T00:00:00-02:00,1304203,2010,Municípios,71581122.62
RECORRM,2010-01-01T00:00:00-02:00,3505302,2010,Municípios,71604177.9
RECORRM,2010-01-01T00:00:00-02:00,2309706,2010,Municípios,71709760.78
RECORRM,2010-01-01T00:00:00-02:00,3546405,2010,Municípios,71780770.01
RECORRM,2010-01-01T00:00:00-02:00,4206504,2010,Municípios,71915507.2699999
RECORRM,2010-01-01T00:00:00-02:00,2110005,2010,Municípios,71999008.22
RECORRM,2010-01-01T00:00:00-02:00,3127107,2010,Municípios,72193104.75
RECORRM,2010-01-01T00:00:00-02:00,3169406,2010,Municípios,72317198.9
RECORRM,2010-01-01T00:00:00-02:00,5007208,2010,Municípios,72360613.43
RECORRM,2010-01-01T00:00:00-02:00,2203909,2010,Municípios,72440977.68
RECORRM,2010-01-01T00:00:00-02:00,4123501,2010,Municípios,72494701.38
RECORRM,2010-01-01T00:00:00-02:00,2103208,2010,Municípios,72719370.08
RECORRM,2010-01-01T00:00:00-02:00,3306206,2010,Municípios,72726927.97
RECORRM,2010-01-01T00:00:00-02:00,1505437,2010,Municípios,72753055.93
RECORRM,2010-01-01T00:00:00-02:00,1709500,2010,Municípios,72834403.35
RECORRM,2010-01-01T00:00:00-02:00,3503802,2010,Municípios,72914475.86
RECORRM,2010-01-01T00:00:00-02:00,4313904,2010,Municípios,73014667.7
RECORRM,2010-01-01T00:00:00-02:00,3501152,2010,Municípios,73133844.09
RECORRM,2010-01-01T00:00:00-02:00,3549409,2010,Municípios,73268709.03
RECORRM,2010-01-01T00:00:00-02:00,2706901,2010,Municípios,73403647.01
RECORRM,2010-01-01T00:00:00-02:00,2303501,2010,Municípios,73465515.68
RECORRM,2010-01-01T00:00:00-02:00,2402600,2010,Municípios,73543500.14
RECORRM,2010-01-01T00:00:00-02:00,4304507,2010,Municípios,73814993.7
RECORRM,2010-01-01T00:00:00-02:00,3551504,2010,Municípios,73928574.28
RECORRM,2010-01-01T00:00:00-02:00,1501709,2010,Municípios,73972110.64
RECORRM,2010-01-01T00:00:00-02:00,2907202,2010,Municípios,73999067.15
RECORRM,2010-01-01T00:00:00-02:00,1504703,2010,Municípios,74357541.49
RECORRM,2010-01-01T00:00:00-02:00,3304706,2010,Municípios,74470941.3199999
RECORRM,2010-01-01T00:00:00-02:00,3500105,2010,Municípios,74889382.38
RECORRM,2010-01-01T00:00:00-02:00,2613909,2010,Municípios,75017525.47
RECORRM,2010-01-01T00:00:00-02:00,3303708,2010,Municípios,75131529.31
RECORRM,2010-01-01T00:00:00-02:00,3523206,2010,Municípios,75166495.47
RECORRM,2010-01-01T00:00:00-02:00,3203908,2010,Municípios,75320843.76
RECORRM,2010-01-01T00:00:00-02:00,1506138,2010,Municípios,75368501.85
RECORRM,2010-01-01T00:00:00-02:00,3120904,2010,Municípios,75492874.51
RECORRM,2010-01-01T00:00:00-02:00,2707701,2010,Municípios,75704749.92
RECORRM,2010-01-01T00:00:00-02:00,4318309,2010,Municípios,76003638.42
RECORRM,2010-01-01T00:00:00-02:00,2311801,2010,Municípios,76038825.45
RECORRM,2010-01-01T00:00:00-02:00,2313401,2010,Municípios,76180395.0699999
RECORRM,2010-01-01T00:00:00-02:00,2709301,2010,Municípios,76195567.6
RECORRM,2010-01-01T00:00:00-02:00,3125101,2010,Municípios,76285587.5699999
RECORRM,2010-01-01T00:00:00-02:00,4306767,2010,Municípios,76386671.09
RECORRM,2010-01-01T00:00:00-02:00,2911709,2010,Municípios,76398113.29
RECORRM,2010-01-01T00:00:00-02:00,3531902,2010,Municípios,76439765.44
RECORRM,2010-01-01T00:00:00-02:00,2108603,2010,Municípios,76628622.13
RECORRM,2010-01-01T00:00:00-02:00,2904605,2010,Municípios,76777841.23
RECORRM,2010-01-01T00:00:00-02:00,2903904,2010,Municípios,77174572.23
RECORRM,2010-01-01T00:00:00-02:00,3510203,2010,Municípios,77188150.0
RECORRM,2010-01-01T00:00:00-02:00,2308708,2010,Municípios,77269918.2
RECORRM,2010-01-01T00:00:00-02:00,2304103,2010,Municípios,77281812.24
RECORRM,2010-01-01T00:00:00-02:00,4215000,2010,Municípios,77323585.75
RECORRM,2010-01-01T00:00:00-02:00,4128203,2010,Municípios,77476391.17
RECORRM,2010-01-01T00:00:00-02:00,4107652,2010,Municípios,77521431.03
RECORRM,2010-01-01T00:00:00-02:00,2101608,2010,Municípios,77529268.67
RECORRM,2010-01-01T00:00:00-02:00,2930501,2010,Municípios,77594405.98
RECORRM,2010-01-01T00:00:00-02:00,4306106,2010,Municípios,77740544.4
RECORRM,2010-01-01T00:00:00-02:00,4203204,2010,Municípios,77762899.0
RECORRM,2010-01-01T00:00:00-02:00,2702405,2010,Municípios,77854681.55
RECORRM,2010-01-01T00:00:00-02:00,4109807,2010,Municípios,77919145.67
RECORRM,2010-01-01T00:00:00-02:00,4122404,2010,Municípios,78162758.87
RECORRM,2010-01-01T00:00:00-02:00,4309100,2010,Municípios,78386556.7
RECORRM,2010-01-01T00:00:00-02:00,2610004,2010,Municípios,78405089.38
RECORRM,2010-01-01T00:00:00-02:00,2916401,2010,Municípios,78630284.61
RECORRM,2010-01-01T00:00:00-02:00,3500709,2010,Municípios,78662244.0199999
RECORRM,2010-01-01T00:00:00-02:00,3537107,2010,Municípios,78846811.0
RECORRM,2010-01-01T00:00:00-02:00,5209101,2010,Municípios,78856884.0199999
RECORRM,2010-01-01T00:00:00-02:00,4218202,2010,Municípios,78868833.0199999
RECORRM,2010-01-01T00:00:00-02:00,3126109,2010,Municípios,79014642.43
RECORRM,2010-01-01T00:00:00-02:00,2311405,2010,Municípios,79016369.61
RECORRM,2010-01-01T00:00:00-02:00,2928901,2010,Municípios,79067163.56
RECORRM,2010-01-01T00:00:00-02:00,5206206,2010,Municípios,79375359.72
RECORRM,2010-01-01T00:00:00-02:00,2501807,2010,Municípios,79393228.11
RECORRM,2010-01-01T00:00:00-02:00,2706703,2010,Municípios,79531030.28
RECORRM,2010-01-01T00:00:00-02:00,3556453,2010,Municípios,79600416.15
RECORRM,2010-01-01T00:00:00-02:00,5005400,2010,Municípios,79671465.18
RECORRM,2010-01-01T00:00:00-02:00,2109908,2010,Municípios,79694715.55
RECORRM,2010-01-01T00:00:00-02:00,2301109,2010,Municípios,79897062.2
RECORRM,2010-01-01T00:00:00-02:00,2606408,2010,Municípios,80026804.92
RECORRM,2010-01-01T00:00:00-02:00,2311306,2010,Municípios,80146430.12
RECORRM,2010-01-01T00:00:00-02:00,4114609,2010,Municípios,80290516.25
RECORRM,2010-01-01T00:00:00-02:00,3151206,2010,Municípios,80588353.6599999
RECORRM,2010-01-01T00:00:00-02:00,5006200,2010,Municípios,80608386.0
RECORRM,2010-01-01T00:00:00-02:00,1302900,2010,Municípios,80800596.09
RECORRM,2010-01-01T00:00:00-02:00,3305604,2010,Municípios,80903511.8199999
RECORRM,2010-01-01T00:00:00-02:00,3502101,2010,Municípios,80926024.31
RECORRM,2010-01-01T00:00:00-02:00,3302254,2010,Municípios,80949714.98
RECORRM,2010-01-01T00:00:00-02:00,3512407,2010,Municípios,80987175.56
RECORRM,2010-01-01T00:00:00-02:00,2930105,2010,Municípios,81019400.47
RECORRM,2010-01-01T00:00:00-02:00,3115300,2010,Municípios,81236600.76
RECORRM,2010-01-01T00:00:00-02:00,2600054,2010,Municípios,81346820.59
RECORRM,2010-01-01T00:00:00-02:00,2925204,2010,Municípios,81739066.0199999
RECORRM,2010-01-01T00:00:00-02:00,5217609,2010,Municípios,81755239.7699999
RECORRM,2010-01-01T00:00:00-02:00,4303509,2010,Municípios,81957593.5199999
RECORRM,2010-01-01T00:00:00-02:00,3145208,2010,Municípios,82676608.3199999
RECORRM,2010-01-01T00:00:00-02:00,3516705,2010,Municípios,82689339.24
RECORRM,2010-01-01T00:00:00-02:00,2312403,2010,Municípios,82694102.88
RECORRM,2010-01-01T00:00:00-02:00,4210100,2010,Municípios,82780839.09
RECORRM,2010-01-01T00:00:00-02:00,3508405,2010,Municípios,83057210.76
RECORRM,2010-01-01T00:00:00-02:00,3531308,2010,Municípios,83274581.87
RECORRM,2010-01-01T00:00:00-02:00,5007901,2010,Municípios,83319539.81
RECORRM,2010-01-01T00:00:00-02:00,3554508,2010,Municípios,83654158.5699999
RECORRM,2010-01-01T00:00:00-02:00,2921005,2010,Municípios,83906629.67
RECORRM,2010-01-01T00:00:00-02:00,2906006,2010,Municípios,83948180.0199999
RECORRM,2010-01-01T00:00:00-02:00,3134400,2010,Municípios,84100960.64
RECORRM,2010-01-01T00:00:00-02:00,3530300,2010,Municípios,84248461.81
RECORRM,2010-01-01T00:00:00-02:00,2601706,2010,Municípios,84389216.42
RECORRM,2010-01-01T00:00:00-02:00,2407104,2010,Municípios,84646509.0199999
RECORRM,2010-01-01T00:00:00-02:00,3524105,2010,Municípios,84802142.8199999
RECORRM,2010-01-01T00:00:00-02:00,3542602,2010,Municípios,85043871.74
RECORRM,2010-01-01T00:00:00-02:00,1505064,2010,Municípios,85235598.4099999
RECORRM,2010-01-01T00:00:00-02:00,5101803,2010,Municípios,85442192.3
RECORRM,2010-01-01T00:00:00-02:00,3303609,2010,Municípios,86141634.76
RECORRM,2010-01-01T00:00:00-02:00,3528403,2010,Municípios,86226858.87
RECORRM,2010-01-01T00:00:00-02:00,3202801,2010,Municípios,86650640.56
RECORRM,2010-01-01T00:00:00-02:00,2302800,2010,Municípios,86838570.01
RECORRM,2010-01-01T00:00:00-02:00,2706307,2010,Municípios,86850884.07
RECORRM,2010-01-01T00:00:00-02:00,3304755,2010,Municípios,86920495.28
RECORRM,2010-01-01T00:00:00-02:00,5221403,2010,Municípios,87030647.32
RECORRM,2010-01-01T00:00:00-02:00,2932903,2010,Municípios,87075830.06
RECORRM,2010-01-01T00:00:00-02:00,2802908,2010,Municípios,87194179.71
RECORRM,2010-01-01T00:00:00-02:00,4304630,2010,Municípios,87370752.71
RECORRM,2010-01-01T00:00:00-02:00,3515509,2010,Municípios,87420120.94
RECORRM,2010-01-01T00:00:00-02:00,2613701,2010,Municípios,87456979.45
RECORRM,2010-01-01T00:00:00-02:00,3520442,2010,Municípios,87522922.78
RECORRM,2010-01-01T00:00:00-02:00,2208007,2010,Municípios,87597813.85
RECORRM,2010-01-01T00:00:00-02:00,3555000,2010,Municípios,87643815.48
RECORRM,2010-01-01T00:00:00-02:00,2922003,2010,Municípios,87978726.97
RECORRM,2010-01-01T00:00:00-02:00,4207007,2010,Municípios,88010224.68
RECORRM,2010-01-01T00:00:00-02:00,3145901,2010,Municípios,88146340.9
RECORRM,2010-01-01T00:00:00-02:00,4322509,2010,Municípios,88223226.1
RECORRM,2010-01-01T00:00:00-02:00,3515103,2010,Municípios,88435152.0
RECORRM,2010-01-01T00:00:00-02:00,2910057,2010,Municípios,88450848.43
RECORRM,2010-01-01T00:00:00-02:00,3137601,2010,Municípios,88784277.89
RECORRM,2010-01-01T00:00:00-02:00,2917508,2010,Municípios,88868284.6
RECORRM,2010-01-01T00:00:00-02:00,3164704,2010,Municípios,89032664.39
RECORRM,2010-01-01T00:00:00-02:00,5105259,2010,Municípios,89055349.3
RECORRM,2010-01-01T00:00:00-02:00,5005707,2010,Municípios,89441740.26
RECORRM,2010-01-01T00:00:00-02:00,3149309,2010,Municípios,89825017.38
RECORRM,2010-01-01T00:00:00-02:00,3535507,2010,Municípios,90396512.38
RECORRM,2010-01-01T00:00:00-02:00,3546801,2010,Municípios,90470802.36
RECORRM,2010-01-01T00:00:00-02:00,4207502,2010,Municípios,90560540.97
RECORRM,2010-01-01T00:00:00-02:00,4321600,2010,Municípios,90599978.72
RECORRM,2010-01-01T00:00:00-02:00,3511508,2010,Municípios,90900240.48
RECORRM,2010-01-01T00:00:00-02:00,5102504,2010,Municípios,91171369.04
RECORRM,2010-01-01T00:00:00-02:00,2305233,2010,Municípios,91362030.98
RECORRM,2010-01-01T00:00:00-02:00,2704708,2010,Municípios,91937331.11
RECORRM,2010-01-01T00:00:00-02:00,2914604,2010,Municípios,92149737.77
RECORRM,2010-01-01T00:00:00-02:00,1600600,2010,Municípios,92257019.24
RECORRM,2010-01-01T00:00:00-02:00,4318002,2010,Municípios,92340535.79
RECORRM,2010-01-01T00:00:00-02:00,1502152,2010,Municípios,92804049.82
RECORRM,2010-01-01T00:00:00-02:00,2708600,2010,Municípios,93233042.06
RECORRM,2010-01-01T00:00:00-02:00,4322608,2010,Municípios,93250420.86
RECORRM,2010-01-01T00:00:00-02:00,4219309,2010,Municípios,93536944.76
RECORRM,2010-01-01T00:00:00-02:00,5213103,2010,Municípios,93871161.13
RECORRM,2010-01-01T00:00:00-02:00,3205101,2010,Municípios,93875729.26
RECORRM,2010-01-01T00:00:00-02:00,4202305,2010,Municípios,94387465.16
RECORRM,2010-01-01T00:00:00-02:00,4317509,2010,Municípios,94546115.58
RECORRM,2010-01-01T00:00:00-02:00,3553708,2010,Municípios,94967525.35
RECORRM,2010-01-01T00:00:00-02:00,2101202,2010,Municípios,94985781.86
RECORRM,2010-01-01T00:00:00-02:00,4104907,2010,Municípios,94990740.53
RECORRM,2010-01-01T00:00:00-02:00,3520400,2010,Municípios,95091923.56
RECORRM,2010-01-01T00:00:00-02:00,4304705,2010,Municípios,95462647.04
RECORRM,2010-01-01T00:00:00-02:00,3119401,2010,Municípios,95605515.0
RECORRM,2010-01-01T00:00:00-02:00,2510808,2010,Municípios,95616179.91
RECORRM,2010-01-01T00:00:00-02:00,2928703,2010,Municípios,95739468.97
RECORRM,2010-01-01T00:00:00-02:00,3534302,2010,Municípios,96173744.43
RECORRM,2010-01-01T00:00:00-02:00,4127106,2010,Municípios,96414482.63
RECORRM,2010-01-01T00:00:00-02:00,2702306,2010,Municípios,96446006.42
RECORRM,2010-01-01T00:00:00-02:00,3517406,2010,Municípios,96474343.18
RECORRM,2010-01-01T00:00:00-02:00,3533403,2010,Municípios,96490094.28
RECORRM,2010-01-01T00:00:00-02:00,4118402,2010,Municípios,96611492.38
RECORRM,2010-01-01T00:00:00-02:00,3113404,2010,Municípios,96625111.1
RECORRM,2010-01-01T00:00:00-02:00,3169307,2010,Municípios,96758779.89
RECORRM,2010-01-01T00:00:00-02:00,2301901,2010,Municípios,96837366.14
RECORRM,2010-01-01T00:00:00-02:00,4203006,2010,Municípios,96934935.06
RECORRM,2010-01-01T00:00:00-02:00,4208302,2010,Municípios,97093662.56
RECORRM,2010-01-01T00:00:00-02:00,3171303,2010,Municípios,97251111.23
RECORRM,2010-01-01T00:00:00-02:00,3139409,2010,Municípios,97409768.39
RECORRM,2010-01-01T00:00:00-02:00,4205902,2010,Municípios,97534422.34
RECORRM,2010-01-01T00:00:00-02:00,1501808,2010,Municípios,97614410.09
RECORRM,2010-01-01T00:00:00-02:00,3505906,2010,Municípios,97730882.18
RECORRM,2010-01-01T00:00:00-02:00,2301000,2010,Municípios,97840395.36
RECORRM,2010-01-01T00:00:00-02:00,3169901,2010,Municípios,99207443.36
RECORRM,2010-01-01T00:00:00-02:00,1302504,2010,Municípios,99310324.42
RECORRM,2010-01-01T00:00:00-02:00,4211306,2010,Municípios,99456257.68
RECORRM,2010-01-01T00:00:00-02:00,4119509,2010,Municípios,99485374.83
RECORRM,2010-01-01T00:00:00-02:00,3519709,2010,Municípios,99486837.99
RECORRM,2010-01-01T00:00:00-02:00,3152105,2010,Municípios,99737532.26
RECORRM,2010-01-01T00:00:00-02:00,2606200,2010,Municípios,99885876.99
RECORRM,2010-01-01T00:00:00-02:00,3507001,2010,Municípios,100386938.88
RECORRM,2010-01-01T00:00:00-02:00,3537305,2010,Municípios,100422426.83
RECORRM,2010-01-01T00:00:00-02:00,2803500,2010,Municípios,100640129.23
RECORRM,2010-01-01T00:00:00-02:00,3512803,2010,Municípios,100642261.3
RECORRM,2010-01-01T00:00:00-02:00,3301850,2010,Municípios,100736161.85
RECORRM,2010-01-01T00:00:00-02:00,5107040,2010,Municípios,101309594.88
RECORRM,2010-01-01T00:00:00-02:00,3306107,2010,Municípios,102376530.09
RECORRM,2010-01-01T00:00:00-02:00,2802106,2010,Municípios,102521392.71
RECORRM,2010-01-01T00:00:00-02:00,3147105,2010,Municípios,102701127.74
RECORRM,2010-01-01T00:00:00-02:00,3161908,2010,Municípios,103043632.02
RECORRM,2010-01-01T00:00:00-02:00,3510401,2010,Municípios,103144203.24
RECORRM,2010-01-01T00:00:00-02:00,3530508,2010,Municípios,104149497.98
RECORRM,2010-01-01T00:00:00-02:00,2304285,2010,Municípios,104264950.45
RECORRM,2010-01-01T00:00:00-02:00,1500107,2010,Municípios,104491828.41
RECORRM,2010-01-01T00:00:00-02:00,3162500,2010,Municípios,105227430.49
RECORRM,2010-01-01T00:00:00-02:00,2801207,2010,Municípios,105610362.69
RECORRM,2010-01-01T00:00:00-02:00,1503606,2010,Municípios,105725540.53
RECORRM,2010-01-01T00:00:00-02:00,3533908,2010,Municípios,105984671.33
RECORRM,2010-01-01T00:00:00-02:00,4312401,2010,Municípios,106188209.49
RECORRM,2010-01-01T00:00:00-02:00,3527108,2010,Municípios,106195013.08
RECORRM,2010-01-01T00:00:00-02:00,1303536,2010,Municípios,106283822.48
RECORRM,2010-01-01T00:00:00-02:00,3549706,2010,Municípios,106454337.68
RECORRM,2010-01-01T00:00:00-02:00,2919553,2010,Municípios,106667950.29
RECORRM,2010-01-01T00:00:00-02:00,2307700,2010,Municípios,107183233.92
RECORRM,2010-01-01T00:00:00-02:00,1100049,2010,Municípios,107395002.0
RECORRM,2010-01-01T00:00:00-02:00,4105508,2010,Municípios,107552571.85
RECORRM,2010-01-01T00:00:00-02:00,3524006,2010,Municípios,107679908.96
RECORRM,2010-01-01T00:00:00-02:00,3540705,2010,Municípios,107951314.17
RECORRM,2010-01-01T00:00:00-02:00,2606804,2010,Municípios,107998816.79
RECORRM,2010-01-01T00:00:00-02:00,2305506,2010,Municípios,108058245.16
RECORRM,2010-01-01T00:00:00-02:00,3531100,2010,Municípios,108310704.91
RECORRM,2010-01-01T00:00:00-02:00,3132404,2010,Municípios,108595096.63
RECORRM,2010-01-01T00:00:00-02:00,3509700,2010,Municípios,108839084.17
RECORRM,2010-01-01T00:00:00-02:00,4303004,2010,Municípios,109007954.09
RECORRM,2010-01-01T00:00:00-02:00,2404507,2010,Municípios,109092470.8
RECORRM,2010-01-01T00:00:00-02:00,1504422,2010,Municípios,109125855.96
RECORRM,2010-01-01T00:00:00-02:00,2412005,2010,Municípios,109135619.12
RECORRM,2010-01-01T00:00:00-02:00,3305208,2010,Municípios,110178320.71
RECORRM,2010-01-01T00:00:00-02:00,5214606,2010,Municípios,110257421.08
RECORRM,2010-01-01T00:00:00-02:00,4311403,2010,Municípios,110318388.91
RECORRM,2010-01-01T00:00:00-02:00,3109006,2010,Municípios,110335841.4
RECORRM,2010-01-01T00:00:00-02:00,3305505,2010,Municípios,110699200.43
RECORRM,2010-01-01T00:00:00-02:00,3540606,2010,Municípios,110833601.0
RECORRM,2010-01-01T00:00:00-02:00,1301902,2010,Municípios,111506919.17
RECORRM,2010-01-01T00:00:00-02:00,4319901,2010,Municípios,111605930.07
RECORRM,2010-01-01T00:00:00-02:00,2616407,2010,Municípios,111918264.09
RECORRM,2010-01-01T00:00:00-02:00,4103701,2010,Municípios,111921551.0
RECORRM,2010-01-01T00:00:00-02:00,4108403,2010,Municípios,112174980.93
RECORRM,2010-01-01T00:00:00-02:00,4317103,2010,Municípios,112771844.85
RECORRM,2010-01-01T00:00:00-02:00,3304300,2010,Municípios,113182797.57
RECORRM,2010-01-01T00:00:00-02:00,4307906,2010,Municípios,113300727.39
RECORRM,2010-01-01T00:00:00-02:00,4303905,2010,Municípios,113386676.98
RECORRM,2010-01-01T00:00:00-02:00,3531803,2010,Municípios,113592191.16
RECORRM,2010-01-01T00:00:00-02:00,4300406,2010,Municípios,113652678.44
RECORRM,2010-01-01T00:00:00-02:00,3118304,2010,Municípios,113735343.21
RECORRM,2010-01-01T00:00:00-02:00,3147907,2010,Municípios,114394909.55
RECORRM,2010-01-01T00:00:00-02:00,5208004,2010,Municípios,114446589.96
RECORRM,2010-01-01T00:00:00-02:00,3305554,2010,Municípios,114489496.65
RECORRM,2010-01-01T00:00:00-02:00,3306008,2010,Municípios,114516230.42
RECORRM,2010-01-01T00:00:00-02:00,3171204,2010,Municípios,114570441.0
RECORRM,2010-01-01T00:00:00-02:00,3170404,2010,Municípios,114936191.22
RECORRM,2010-01-01T00:00:00-02:00,1500602,2010,Municípios,115322886.0
RECORRM,2010-01-01T00:00:00-02:00,2306405,2010,Municípios,115349853.97
RECORRM,2010-01-01T00:00:00-02:00,3131901,2010,Municípios,115502988.66
RECORRM,2010-01-01T00:00:00-02:00,3302270,2010,Municípios,115654878.67
RECORRM,2010-01-01T00:00:00-02:00,5107958,2010,Municípios,115793779.89
RECORRM,2010-01-01T00:00:00-02:00,3527207,2010,Municípios,115939045.81
RECORRM,2010-01-01T00:00:00-02:00,1100304,2010,Municípios,116675501.57
RECORRM,2010-01-01T00:00:00-02:00,3518305,2010,Municípios,116723672.76
RECORRM,2010-01-01T00:00:00-02:00,1303403,2010,Municípios,117293729.35
RECORRM,2010-01-01T00:00:00-02:00,3513405,2010,Municípios,117331502.76
RECORRM,2010-01-01T00:00:00-02:00,2101400,2010,Municípios,118182058.34
RECORRM,2010-01-01T00:00:00-02:00,5204508,2010,Municípios,118697342.99
RECORRM,2010-01-01T00:00:00-02:00,5006606,2010,Municípios,118852641.23
RECORRM,2010-01-01T00:00:00-02:00,3509601,2010,Municípios,119234025.62
RECORRM,2010-01-01T00:00:00-02:00,2919926,2010,Municípios,119547085.52
RECORRM,2010-01-01T00:00:00-02:00,2103307,2010,Municípios,120484914.27
